# Experiment File Name : 20180618_Burnham_TempVar_78-90_Run18.eds
# Created By :alexburn17@gmail.com
# Last Modified Date : 2018-07-28 08:08:15 AM
# Instrument Type : StepOnePlus System

"Well","Sample Name","Target Name","Amp Score","Amp Status","Task","Cq","Cq Mean","Cq Standard Deviation","Quantity","Quantity Mean","Quantity Standard Deviation","Intercept","R-Squared","Slope","Efficiency","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Omit",
"E11","88","ACTIN","1.444","Amp","UNKNOWN","15.126","15.062","0.092","959997.1","1001628.8","58876.06","36.5667","0.9988","-3.584","90.11565","true","0.246","true","3.0","9.0","false",
"E12","89","ACTIN","1.432","Amp","UNKNOWN","15.692","15.673","0.028","667411.56","675892.7","11994.134","36.5667","0.9988","-3.584","90.11565","true","0.246","true","3.0","10.0","false",
"F1","78","ACTIN","1.428","Amp","UNKNOWN","15.471","15.42","0.071","769366.44","795083.25","36369.035","36.5667","0.9988","-3.584","90.11565","true","0.246","true","3.0","10.0","false",
"F2","79","ACTIN","1.447","Amp","UNKNOWN","15.549","15.602","0.075","731693.4","707688.25","33948.336","36.5667","0.9988","-3.584","90.11565","true","0.246","true","3.0","10.0","false",
"F3","80","ACTIN","1.417","Amp","UNKNOWN","15.439","15.479","0.056","785042.6","765730.8","27311.04","36.5667","0.9988","-3.584","90.11565","true","0.246","true","3.0","10.0","false",
"F4","81","ACTIN","1.444","Amp","UNKNOWN","15.934","15.904","0.042","571254.6","582423.56","15795.286","36.5667","0.9988","-3.584","90.11565","true","0.246","true","3.0","10.0","false",
"F5","82","ACTIN","1.431","Amp","UNKNOWN","15.352","15.491","0.197","830570.8","762597.25","96129.125","36.5667","0.9988","-3.584","90.11565","true","0.246","true","3.0","10.0","false",
"F6","83","ACTIN","1.435","Amp","UNKNOWN","15.705","15.606","0.14","661753.3","706653.25","63498.125","36.5667","0.9988","-3.584","90.11565","true","0.246","true","3.0","10.0","false",
"F7","84","ACTIN","1.452","Amp","UNKNOWN","15.741","15.745","0.005","646737.06","645201.7","2171.384","36.5667","0.9988","-3.584","90.11565","true","0.246","true","3.0","10.0","false",
"F8","85","ACTIN","1.451","Amp","UNKNOWN","15.271","15.292","0.03","874589.44","862849.5","16602.768","36.5667","0.9988","-3.584","90.11565","true","0.246","true","3.0","10.0","false",
"F9","86","ACTIN","1.438","Amp","UNKNOWN","15.239","15.258","0.028","892977.4","881941.0","15607.801","36.5667","0.9988","-3.584","90.11565","true","0.246","true","3.0","9.0","false",
"F10","87","ACTIN","1.462","Amp","UNKNOWN","16.051","16.043","0.011","529929.75","532542.3","3694.734","36.5667","0.9988","-3.584","90.11565","true","0.246","true","3.0","11.0","false",
"F11","88","ACTIN","1.454","Amp","UNKNOWN","14.997","15.062","0.092","1043260.44","1001628.8","58876.06","36.5667","0.9988","-3.584","90.11565","true","0.246","true","3.0","9.0","false",
"F12","89","ACTIN","1.447","Amp","UNKNOWN","15.653","15.673","0.028","684373.8","675892.7","11994.134","36.5667","0.9988","-3.584","90.11565","true","0.246","true","3.0","10.0","false",
"G1","Gblock","DWV","1.331","Amp","UNKNOWN","25.913","25.913","-","414.44","414.44","-","35.2228","0.993","-3.5567","91.05548","true","0.06","true","3.0","22.0","false",
"G2","P1","DWV","0.74","No Amp","UNKNOWN","32.497","34.588","2.957","5.841","3.115","3.855","35.2228","0.993","-3.5567","91.05548","true","0.06","true","3.0","28.0","false",
"G3","P2","DWV","1.105","Amp","UNKNOWN","25.364","24.891","0.669","591.431","841.239","353.282","35.2228","0.993","-3.5567","91.05548","true","0.06","true","3.0","22.0","false",
"G4","P3","DWV","0.788","Amp","UNKNOWN","30.367","29.304","1.503","23.188","57.507","48.535","35.2228","0.993","-3.5567","91.05548","true","0.06","true","3.0","26.0","false",
"G5","N1","DWV","1.3","Amp","UNKNOWN","24.678","24.825","0.208","922.261","842.307","113.072","35.2228","0.993","-3.5567","91.05548","true","0.06","true","3.0","21.0","false",
"G6","N2","DWV","1.304","Amp","UNKNOWN","24.956","25.262","0.434","770.427","644.196","178.518","35.2228","0.993","-3.5567","91.05548","true","0.06","true","3.0","21.0","false",
"G7","N3","DWV","1.282","Amp","UNKNOWN","25.293","25.011","0.399","619.038","755.453","192.919","35.2228","0.993","-3.5567","91.05548","true","0.06","true","3.0","21.0","false",
"G8","90","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.06","true","3.0","39.0","false",
"G9","Gblock","BQCV","1.337","Amp","UNKNOWN","25.973","25.973","-","368.475","368.475","-","34.8074","0.9981","-3.4422","95.21442","true","0.07","true","3.0","22.0","false",
"G10","90","BQCV","1.327","Amp","UNKNOWN","25.878","25.935","0.08","392.617","378.388","20.122","34.8074","0.9981","-3.4422","95.21442","true","0.07","true","3.0","22.0","false",
"G11","Gblock","ACTIN","1.453","Amp","UNKNOWN","27.157","27.157","-","422.273","422.273","-","36.5667","0.9988","-3.584","90.11565","true","0.246","true","3.0","21.0","false",
"G12","90","ACTIN","1.428","Amp","UNKNOWN","15.365","15.441","0.107","823654.44","785349.0","54172.082","36.5667","0.9988","-3.584","90.11565","true","0.246","true","3.0","10.0","false",
"H1","No Sample","DWV","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","35.2228","0.993","-3.5567","91.05548","true","0.06","true","3.0","39.0","false",
"H2","P1","DWV","0.637","No Amp","UNKNOWN","36.679","34.588","2.957","0.39","3.115","3.855","35.2228","0.993","-3.5567","91.05548","true","0.06","true","3.0","30.0","false",
"H3","P2","DWV","1.099","Amp","UNKNOWN","24.418","24.891","0.669","1091.047","841.239","353.282","35.2228","0.993","-3.5567","91.05548","true","0.06","true","3.0","21.0","false",
"H4","P3","DWV","0.982","Amp","UNKNOWN","28.241","29.304","1.503","91.826","57.507","48.535","35.2228","0.993","-3.5567","91.05548","true","0.06","true","3.0","24.0","false",
"H5","N1","DWV","1.287","Amp","UNKNOWN","24.972","24.825","0.208","762.354","842.307","113.072","35.2228","0.993","-3.5567","91.05548","true","0.06","true","3.0","21.0","false",
"H6","N2","DWV","1.29","Amp","UNKNOWN","25.569","25.262","0.434","517.964","644.196","178.518","35.2228","0.993","-3.5567","91.05548","true","0.06","true","3.0","22.0","false",
"H7","N3","DWV","1.292","Amp","UNKNOWN","24.729","25.011","0.399","891.867","755.453","192.919","35.2228","0.993","-3.5567","91.05548","true","0.06","true","3.0","21.0","false",
"H8","90","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.06","true","3.0","39.0","false",
"H9","No Sample","BQCV","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","34.8074","0.9981","-3.4422","95.21442","true","0.07","true","3.0","39.0","false",
"H10","90","BQCV","1.329","Amp","UNKNOWN","25.991","25.935","0.08","364.16","378.388","20.122","34.8074","0.9981","-3.4422","95.21442","true","0.07","true","3.0","22.0","false",
"H11","No Sample","ACTIN","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","36.5667","0.9988","-3.584","90.11565","true","0.246","true","3.0","39.0","false",
"H12","90","ACTIN","1.433","Amp","UNKNOWN","15.517","15.441","0.107","747043.5","785349.0","54172.082","36.5667","0.9988","-3.584","90.11565","true","0.246","true","3.0","10.0","false",

