# Experiment File Name : 20180805_Burnham_PlantTrans2_HB_Run28.eds
# Created By :alexburn17@gmail.com
# Last Modified Date : 2018-08-06 03:25:30 PM
# Instrument Type : StepOnePlus System

"Well","Sample Name","Target Name","Amp Score","Amp Status","Task","Cq","Cq Mean","Cq Standard Deviation","Quantity","Quantity Mean","Quantity Standard Deviation","Intercept","R-Squared","Slope","Efficiency","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Omit",
"B5","13","DWV","1.339","Amp","UNKNOWN","33.233","33.233","-","3.625","3.625","-","35.2228","0.993","-3.5567","91.05548","true","0.048","true","3.0","30.0","false",
"B6","14","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.048","true","3.0","39.0","false",
"B7","15","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.048","true","3.0","39.0","false",
"B8","16","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.048","true","3.0","39.0","false",
"B9","No Sample","DWV","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","35.2228","0.993","-3.5567","91.05548","true","0.048","true","3.0","39.0","false",
"C1","RS","ACTIN","1.438","Amp","UNKNOWN","18.092","18.521","0.606","142777.66","112568.78","42721.797","36.5667","0.9988","-3.584","90.11565","true","0.228","true","3.0","13.0","false",
"C2","NUC","ACTIN","1.447","Amp","UNKNOWN","18.421","18.521","0.142","115609.1","108630.11","9869.788","36.5667","0.9988","-3.584","90.11565","true","0.228","true","3.0","13.0","false",
"C3","ML","ACTIN","1.452","Amp","UNKNOWN","18.053","18.146","0.132","146482.8","138198.33","11716.017","36.5667","0.9988","-3.584","90.11565","true","0.228","true","3.0","12.0","false",
"C4","MR","ACTIN","1.448","Amp","UNKNOWN","18.797","19.01","0.301","90768.6","79901.82","15367.945","36.5667","0.9988","-3.584","90.11565","true","0.228","true","3.0","13.0","false",
"C5","13","ACTIN","1.464","Amp","UNKNOWN","15.325","15.411","0.123","845158.56","800562.94","63067.715","36.5667","0.9988","-3.584","90.11565","true","0.228","true","3.0","10.0","false",
"C6","14","ACTIN","1.447","Amp","UNKNOWN","15.044","15.13","0.122","1011932.3","959022.5","74825.75","36.5667","0.9988","-3.584","90.11565","true","0.228","true","3.0","10.0","false",
"C7","15","ACTIN","1.444","Amp","UNKNOWN","15.457","15.418","0.056","776119.8","796203.8","28403.078","36.5667","0.9988","-3.584","90.11565","true","0.228","true","3.0","10.0","false",
"C8","16","ACTIN","1.439","Amp","UNKNOWN","15.036","15.037","0.002","1017604.5","1016639.4","1364.964","36.5667","0.9988","-3.584","90.11565","true","0.228","true","3.0","9.0","false",
"C9","Gblock","ACTIN","1.473","Amp","UNKNOWN","20.860","20.86","-","24120.113","24120.113","-","36.5667","0.9988","-3.584","90.11565","true","0.228","true","3.0","15.0","false",
"D1","RS","ACTIN","1.421","Amp","UNKNOWN","18.949","18.521","0.606","82359.914","112568.78","42721.797","36.5667","0.9988","-3.584","90.11565","true","0.228","true","3.0","13.0","false",
"D2","NUC","ACTIN","1.454","Amp","UNKNOWN","18.621","18.521","0.142","101651.11","108630.11","9869.788","36.5667","0.9988","-3.584","90.11565","true","0.228","true","3.0","13.0","false",
"D3","ML","ACTIN","1.44","Amp","UNKNOWN","18.239","18.146","0.132","129913.84","138198.33","11716.017","36.5667","0.9988","-3.584","90.11565","true","0.228","true","3.0","13.0","false",
"D4","MR","ACTIN","1.431","Amp","UNKNOWN","19.223","19.01","0.301","69035.05","79901.82","15367.945","36.5667","0.9988","-3.584","90.11565","true","0.228","true","3.0","14.0","false",
"D5","13","ACTIN","1.454","Amp","UNKNOWN","15.498","15.411","0.123","755967.4","800562.94","63067.715","36.5667","0.9988","-3.584","90.11565","true","0.228","true","3.0","10.0","false",
"D6","14","ACTIN","1.464","Amp","UNKNOWN","15.216","15.13","0.122","906112.75","959022.5","74825.75","36.5667","0.9988","-3.584","90.11565","true","0.228","true","3.0","10.0","false",
"D7","15","ACTIN","1.446","Amp","UNKNOWN","15.379","15.418","0.056","816287.8","796203.8","28403.078","36.5667","0.9988","-3.584","90.11565","true","0.228","true","3.0","10.0","false",
"D8","16","ACTIN","1.452","Amp","UNKNOWN","15.038","15.037","0.002","1015674.2","1016639.4","1364.964","36.5667","0.9988","-3.584","90.11565","true","0.228","true","3.0","9.0","false",
"D9","No Sample","ACTIN","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","36.5667","0.9988","-3.584","90.11565","true","0.228","true","3.0","39.0","false",
"E1","RS","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","3.5337269E10","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.259","true","3.0","39.0","false",
"E2","NUC","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","3.5337269E10","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.259","true","3.0","39.0","false",
"E3","ML","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","3.5337269E10","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.259","true","3.0","39.0","false",
"E4","MR","IAPV","0.758","No Amp","UNKNOWN","Undetermined","-","-","3.5337269E10","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.259","true","3.0","35.0","false",
"E5","13","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","3.5337269E10","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.259","true","3.0","39.0","false",
"E6","14","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","3.5337269E10","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.259","true","3.0","39.0","false",
"E7","15","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","3.5337269E10","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.259","true","3.0","39.0","false",
"E8","16","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","3.5337269E10","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.259","true","3.0","39.0","false",
"E9","Gblock","IAPV","1.436","Amp","UNKNOWN","22.249","22.249","-","11299.756","11299.756","-","36.7574","0.9983","-3.5795","90.26926","true","0.259","true","3.0","16.0","false",
"F1","RS","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","3.5337269E10","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.259","true","3.0","39.0","false",
"F2","NUC","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","3.5337269E10","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.259","true","3.0","39.0","false",
"F3","ML","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","3.5337269E10","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.259","true","3.0","39.0","false",
"F4","MR","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","3.5337269E10","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.259","true","3.0","39.0","false",
"F5","13","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","3.5337269E10","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.259","true","3.0","39.0","false",
"F6","14","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","3.5337269E10","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.259","true","3.0","39.0","false",
"F7","15","IAPV","1.006","No Amp","UNKNOWN","Undetermined","-","-","3.5337269E10","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.259","true","3.0","34.0","false",
"F8","16","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","3.5337269E10","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.259","true","3.0","39.0","false",
"F9","No Sample","IAPV","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.259","true","3.0","39.0","false",

