# Experiment File Name : 20181016_Burnham_PlantTransII_rerunof34_Run35.eds
# Created By :alexburn17@gmail.com
# Last Modified Date : 2018-12-05 12:47:27 PM
# Instrument Type : StepOnePlus System

"Well","Sample Name","Target Name","Amp Score","Amp Status","Task","Cq","Cq Mean","Cq Standard Deviation","Quantity","Quantity Mean","Quantity Standard Deviation","Intercept","R-Squared","Slope","Efficiency","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Omit",
"E11","205","ACTIN","1.426","Amp","UNKNOWN","14.190","14.215","0.035","1751545.0","1723887.0","39114.395","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","9.0","false",
"E12","181","ACTIN","1.439","Amp","UNKNOWN","14.500","14.363","0.195","1435040.6","1574081.8","196633.84","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","9.0","false",
"F1","171","ACTIN","1.454","Amp","UNKNOWN","14.468","14.531","0.09","1465698.5","1408341.1","81115.57","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","9.0","false",
"F2","172","ACTIN","1.448","Amp","UNKNOWN","14.145","14.176","0.044","1803023.2","1767931.9","49626.797","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","9.0","false",
"F3","173","ACTIN","1.449","Amp","UNKNOWN","14.762","14.714","0.067","1213489.6","1251769.2","54135.574","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","9.0","false",
"F4","174","ACTIN","1.433","Amp","UNKNOWN","14.443","14.429","0.02","1489029.0","1502651.4","19264.959","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","10.0","false",
"F5","175","ACTIN","1.452","Amp","UNKNOWN","14.658","14.717","0.083","1297317.4","1249991.4","66929.21","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","9.0","false",
"F6","176","ACTIN","1.428","Amp","UNKNOWN","14.470","14.436","0.048","1463725.0","1496184.8","45905.105","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","9.0","false",
"F7","214","ACTIN","1.458","Amp","UNKNOWN","14.890","14.909","0.027","1117241.1","1103810.4","18993.94","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","9.0","false",
"F8","206","ACTIN","1.445","Amp","UNKNOWN","14.383","14.353","0.043","1547158.1","1578047.1","43683.61","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","9.0","false",
"F9","211","ACTIN","1.44","Amp","UNKNOWN","14.501","14.491","0.014","1434951.8","1443995.4","12789.653","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","9.0","false",
"F10","215","ACTIN","1.445","Amp","UNKNOWN","14.078","14.096","0.025","1882645.5","1861584.2","29785.148","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","9.0","false",
"F11","205","ACTIN","1.457","Amp","UNKNOWN","14.240","14.215","0.035","1696228.9","1723887.0","39114.395","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","9.0","false",
"F12","181","ACTIN","1.446","Amp","UNKNOWN","14.225","14.363","0.195","1713122.9","1574081.8","196633.84","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","8.0","false",
"G1","201","ACTIN","1.433","Amp","UNKNOWN","14.283","14.308","0.036","1650579.5","1624230.8","37262.67","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","9.0","false",
"G2","196","ACTIN","1.437","Amp","UNKNOWN","15.494","15.449","0.064","757842.75","780422.4","31932.326","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","10.0","false",
"G3","202","ACTIN","1.44","Amp","UNKNOWN","14.998","14.908","0.129","1042173.75","1106735.1","91303.625","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","10.0","false",
"G4","203","ACTIN","1.444","Amp","UNKNOWN","15.530","15.468","0.086","740876.7","771104.25","42748.223","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","10.0","false",
"G5","204","ACTIN","1.441","Amp","UNKNOWN","15.029","15.124","0.134","1021722.25","963046.44","82980.125","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","10.0","false",
"G6","208","ACTIN","1.453","Amp","UNKNOWN","15.377","15.386","0.013","817048.9","812314.56","6695.403","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","10.0","false",
"G7","209","ACTIN","1.449","Amp","UNKNOWN","14.807","14.763","0.063","1178244.6","1212710.2","48741.863","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","9.0","false",
"G8","210","ACTIN","1.433","Amp","UNKNOWN","15.398","15.335","0.09","806117.9","840368.4","48437.566","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","10.0","false",
"G9","183","ACTIN","1.444","Amp","UNKNOWN","14.851","14.771","0.113","1145541.0","1207545.0","87686.88","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","9.0","false",
"G10","182","ACTIN","1.437","Amp","UNKNOWN","15.129","15.151","0.032","958386.25","944708.5","19343.307","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","10.0","false",
"G11","185","ACTIN","1.455","Amp","UNKNOWN","14.680","14.709","0.041","1278815.0","1255456.9","33033.312","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","9.0","false",
"G12","No Sample","ACTIN","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","39.0","false",
"H1","201","ACTIN","1.443","Amp","UNKNOWN","14.333","14.308","0.036","1597882.1","1624230.8","37262.67","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","9.0","false",
"H2","196","ACTIN","1.446","Amp","UNKNOWN","15.404","15.449","0.064","803001.94","780422.4","31932.326","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","10.0","false",
"H3","202","ACTIN","1.445","Amp","UNKNOWN","14.817","14.908","0.129","1171296.6","1106735.1","91303.625","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","9.0","false",
"H4","203","ACTIN","1.44","Amp","UNKNOWN","15.407","15.468","0.086","801331.8","771104.25","42748.223","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","10.0","false",
"H5","204","ACTIN","1.445","Amp","UNKNOWN","15.219","15.124","0.134","904370.6","963046.44","82980.125","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","10.0","false",
"H6","208","ACTIN","1.445","Amp","UNKNOWN","15.395","15.386","0.013","807580.2","812314.56","6695.403","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","10.0","false",
"H7","209","ACTIN","1.451","Amp","UNKNOWN","14.719","14.763","0.063","1247176.0","1212710.2","48741.863","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","9.0","false",
"H8","210","ACTIN","1.442","Amp","UNKNOWN","15.271","15.335","0.09","874618.94","840368.4","48437.566","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","10.0","false",
"H9","183","ACTIN","1.446","Amp","UNKNOWN","14.691","14.771","0.113","1269549.0","1207545.0","87686.88","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","9.0","false",
"H10","182","ACTIN","1.442","Amp","UNKNOWN","15.174","15.151","0.032","931030.7","944708.5","19343.307","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","10.0","false",
"H11","185","ACTIN","1.455","Amp","UNKNOWN","14.738","14.709","0.041","1232098.9","1255456.9","33033.312","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","10.0","false",
"H12","gBlock","ACTIN","1.418","Amp","UNKNOWN","4.359","4.359","-","9.694137E8","9.694137E8","-","36.5667","0.9988","-3.584","90.11565","true","0.22","true","3.0","3.0","false",

