# Experiment File Name : 20181010_Burnham_PlantTransII_Run33.eds
# Created By :alexburn17@gmail.com
# Last Modified Date : 2018-12-05 12:47:24 PM
# Instrument Type : StepOnePlus System

"Well","Sample Name","Target Name","Amp Score","Amp Status","Task","Cq","Cq Mean","Cq Standard Deviation","Quantity","Quantity Mean","Quantity Standard Deviation","Intercept","R-Squared","Slope","Efficiency","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Omit",
"B3","198","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"B4","199","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"B5","200","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"B6","201","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"B7","202","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"B8","203","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"B9","204","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"B10","205","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"B11","206","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"B12","207","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"C1","209","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"C2","216","DWV","0.0","No Amp","UNKNOWN","Undetermined","32.638","-","1.52891873E10","5.331","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"C3","240","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"C4","241","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"C5","242","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"C6","243","DWV","1.021","No Amp","UNKNOWN","37.346","37.346","-","0.253","0.253","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","34.0","false",
"C7","244","DWV","0.0","No Amp","UNKNOWN","Undetermined","39.035","-","1.52891873E10","0.085","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"C8","245","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"C9","246","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"C10","247","DWV","1.355","Amp","UNKNOWN","31.339","31.339","-","12.362","12.362","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","28.0","false",
"C11","248","DWV","0.0","No Amp","UNKNOWN","Undetermined","35.8","-","1.52891873E10","0.688","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"C12","No Sample","DWV","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"D1","209","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"D2","216","DWV","1.353","Amp","UNKNOWN","32.638","32.638","-","5.331","5.331","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","29.0","false",
"D3","240","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"D4","241","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"D5","242","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"D6","243","DWV","0.0","No Amp","UNKNOWN","Undetermined","37.346","-","1.52891873E10","0.253","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"D7","244","DWV","0.743","No Amp","UNKNOWN","39.035","39.035","-","0.085","0.085","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","35.0","false",
"D8","245","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"D9","246","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"D10","247","DWV","0.0","No Amp","UNKNOWN","Undetermined","31.339","-","1.52891873E10","12.362","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"D11","248","DWV","1.223","No Amp","UNKNOWN","35.800","35.8","-","0.688","0.688","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","33.0","false",
"D12","Gblock","DWV","1.201","No Amp","UNKNOWN","36.219","36.219","-","0.525","0.525","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","33.0","false",
"E1","196","ACTIN","1.322","Amp","UNKNOWN","18.900","19.389","0.691","84977.64","65170.152","28012.018","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","15.0","false",
"E2","197","ACTIN","1.131","Amp","UNKNOWN","25.537","24.822","1.011","1195.154","2095.038","1272.628","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","20.0","false",
"E3","198","ACTIN","1.008","Amp","UNKNOWN","31.406","30.132","1.802","27.536","84.545","80.623","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","26.0","false",
"E4","199","ACTIN","0.971","Amp","UNKNOWN","34.741","33.594","1.621","3.232","8.665","7.684","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","29.0","false",
"E5","200","ACTIN","1.045","Amp","UNKNOWN","30.920","30.584","0.475","37.632","47.777","14.347","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","26.0","false",
"E6","201","ACTIN","1.161","Amp","UNKNOWN","26.294","23.168","4.421","735.124","20769.07","28332.28","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","21.0","false",
"E7","202","ACTIN","1.253","Amp","UNKNOWN","23.580","21.117","3.483","4202.945","51870.043","67411.46","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","19.0","false",
"E8","203","ACTIN","1.314","Amp","UNKNOWN","21.151","19.403","2.471","20015.332","104483.0","119455.33","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","17.0","false",
"E9","204","ACTIN","1.305","Amp","UNKNOWN","22.397","20.078","3.28","8988.183","92959.54","118753.43","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","18.0","false",
"E10","205","ACTIN","1.363","Amp","UNKNOWN","18.502","17.182","1.867","109737.36","354186.0","345702.6","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","14.0","false",
"E11","206","ACTIN","1.382","Amp","UNKNOWN","17.181","16.381","1.131","256501.0","486603.06","325413.47","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","13.0","false",
"E12","207","ACTIN","0.0","No Amp","UNKNOWN","Undetermined","-","-","3.03235564E10","-","-","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","39.0","false",
"F1","196","ACTIN","1.247","Amp","UNKNOWN","19.877","19.389","0.691","45362.664","65170.152","28012.018","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","15.0","false",
"F2","197","ACTIN","1.116","Amp","UNKNOWN","24.107","24.822","1.011","2994.922","2095.038","1272.628","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","19.0","false",
"F3","198","ACTIN","0.998","Amp","UNKNOWN","28.858","30.132","1.802","141.555","84.545","80.623","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","23.0","false",
"F4","199","ACTIN","0.949","Amp","UNKNOWN","32.448","33.594","1.621","14.099","8.665","7.684","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","26.0","false",
"F5","200","ACTIN","1.042","Amp","UNKNOWN","30.249","30.584","0.475","57.922","47.777","14.347","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","25.0","false",
"F6","201","ACTIN","1.277","Amp","UNKNOWN","20.042","23.168","4.421","40803.02","20769.07","28332.28","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","15.0","false",
"F7","202","ACTIN","1.358","Amp","UNKNOWN","18.654","21.117","3.483","99537.14","51870.043","67411.46","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","14.0","false",
"F8","203","ACTIN","1.39","Amp","UNKNOWN","17.656","19.403","2.471","188950.67","104483.0","119455.33","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","13.0","false",
"F9","204","ACTIN","1.412","Amp","UNKNOWN","17.759","20.078","3.28","176930.89","92959.54","118753.43","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","14.0","false",
"F10","205","ACTIN","1.447","Amp","UNKNOWN","15.861","17.182","1.867","598634.6","354186.0","345702.6","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","12.0","false",
"F11","206","ACTIN","1.446","Amp","UNKNOWN","15.581","16.381","1.131","716705.1","486603.06","325413.47","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","12.0","false",
"F12","207","ACTIN","0.0","No Amp","UNKNOWN","Undetermined","-","-","3.03235564E10","-","-","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","39.0","false",
"G1","209","ACTIN","1.32","Amp","UNKNOWN","17.180","15.839","1.896","256603.8","846617.5","834405.3","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","13.0","false",
"G2","216","ACTIN","1.363","Amp","UNKNOWN","15.800","14.816","1.393","622511.0","1414582.8","1120158.5","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","12.0","false",
"G3","240","ACTIN","1.428","Amp","UNKNOWN","14.425","14.058","0.519","1506543.0","1960325.6","641745.56","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","10.0","false",
"G4","241","ACTIN","1.442","Amp","UNKNOWN","16.474","15.928","0.772","403916.97","609144.0","290234.88","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","13.0","false",
"G5","242","ACTIN","1.449","Amp","UNKNOWN","14.754","14.235","0.734","1219273.0","1797020.6","817058.44","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","11.0","false",
"G6","243","ACTIN","1.447","Amp","UNKNOWN","14.586","14.22","0.517","1358511.5","1765731.6","575896.25","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","11.0","false",
"G7","244","ACTIN","1.456","Amp","UNKNOWN","14.372","14.16","0.299","1558613.6","1802112.8","344359.8","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","10.0","false",
"G8","245","ACTIN","1.473","Amp","UNKNOWN","14.429","14.005","0.599","1502357.1","2046159.9","769053.06","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","10.0","false",
"G9","246","ACTIN","1.435","Amp","UNKNOWN","13.098","12.978","0.17","3532896.2","3827892.2","417187.22","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","9.0","false",
"G10","247","ACTIN","1.436","Amp","UNKNOWN","13.753","13.63","0.174","2320366.2","2519024.5","280945.1","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","10.0","false",
"G11","248","ACTIN","1.456","Amp","UNKNOWN","14.650","14.085","0.799","1303882.9","1999624.2","983926.8","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","11.0","false",
"G12","No Sample","ACTIN","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","39.0","false",
"H1","209","ACTIN","1.457","Amp","UNKNOWN","14.499","15.839","1.896","1436631.1","846617.5","834405.3","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","10.0","false",
"H2","216","ACTIN","1.454","Amp","UNKNOWN","13.831","14.816","1.393","2206654.5","1414582.8","1120158.5","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","10.0","false",
"H3","240","ACTIN","1.442","Amp","UNKNOWN","13.691","14.058","0.519","2414108.2","1960325.6","641745.56","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","10.0","false",
"H4","241","ACTIN","1.447","Amp","UNKNOWN","15.382","15.928","0.772","814371.06","609144.0","290234.88","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","11.0","false",
"H5","242","ACTIN","1.443","Amp","UNKNOWN","13.716","14.235","0.734","2374768.2","1797020.6","817058.44","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","10.0","false",
"H6","243","ACTIN","1.447","Amp","UNKNOWN","13.855","14.22","0.517","2172951.8","1765731.6","575896.25","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","10.0","false",
"H7","244","ACTIN","1.447","Amp","UNKNOWN","13.949","14.16","0.299","2045611.9","1802112.8","344359.8","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","10.0","false",
"H8","245","ACTIN","1.457","Amp","UNKNOWN","13.581","14.005","0.599","2589962.5","2046159.9","769053.06","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","10.0","false",
"H9","246","ACTIN","1.429","Amp","UNKNOWN","12.858","12.978","0.17","4122888.0","3827892.2","417187.22","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","9.0","false",
"H10","247","ACTIN","1.45","Amp","UNKNOWN","13.507","13.63","0.174","2717682.8","2519024.5","280945.1","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","9.0","false",
"H11","248","ACTIN","1.454","Amp","UNKNOWN","13.519","14.085","0.799","2695365.5","1999624.2","983926.8","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","9.0","false",
"H12","Gblock","ACTIN","0.0","No Amp","UNKNOWN","Undetermined","-","-","3.03235564E10","-","-","36.5667","0.9988","-3.584","90.11565","true","0.079","true","3.0","39.0","false",

