# Experiment File Name : 20180823_Burnham_PlantTransII_Run32.eds
# Created By :alexburn17@gmail.com
# Last Modified Date : 2018-08-23 11:50:27 PM
# Instrument Type : StepOnePlus System

"Well","Sample Name","Target Name","Amp Score","Amp Status","Task","Cq","Cq Mean","Cq Standard Deviation","Quantity","Quantity Mean","Quantity Standard Deviation","Intercept","R-Squared","Slope","Efficiency","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Omit",
"B8","43","DWV","1.32","Amp","UNKNOWN","30.079","29.785","0.416","27.943","34.42","9.16","35.2228","0.993","-3.5567","91.05548","false","0.137","true","3.0","25.0","false",
"B9","44","DWV","1.289","Amp","UNKNOWN","28.500","28.542","0.06","77.647","75.58","2.924","35.2228","0.993","-3.5567","91.05548","false","0.137","true","3.0","24.0","false",
"B10","47","DWV","1.324","Amp","UNKNOWN","26.428","26.464","0.051","297.048","290.221","9.654","35.2228","0.993","-3.5567","91.05548","false","0.137","true","3.0","21.0","false",
"B11","48","DWV","1.288","Amp","UNKNOWN","26.277","26.224","0.076","327.389","339.202","16.706","35.2228","0.993","-3.5567","91.05548","false","0.137","true","3.0","21.0","false",
"B12","51","DWV","1.316","Amp","UNKNOWN","29.945","29.966","0.03","30.477","30.061","0.589","35.2228","0.993","-3.5567","91.05548","false","0.137","true","3.0","25.0","false",
"C1","52","DWV","0.0","No Amp","UNKNOWN","Undetermined","38.578","-","1.52891873E10","0.114","-","35.2228","0.993","-3.5567","91.05548","false","0.137","true","3.0","39.0","false",
"C2","54","DWV","1.274","Amp","UNKNOWN","26.615","26.748","0.188","263.084","242.254","29.458","35.2228","0.993","-3.5567","91.05548","false","0.137","true","3.0","22.0","false",
"C3","57","DWV","1.286","Amp","UNKNOWN","28.311","28.334","0.033","87.773","86.473","1.837","35.2228","0.993","-3.5567","91.05548","false","0.137","true","3.0","23.0","false",
"C4","60","DWV","1.318","Amp","UNKNOWN","25.934","26.102","0.239","409.01","368.873","56.761","35.2228","0.993","-3.5567","91.05548","false","0.137","true","3.0","21.0","false",
"C5","62","DWV","1.306","Amp","UNKNOWN","28.020","27.994","0.036","105.957","107.74","2.522","35.2228","0.993","-3.5567","91.05548","false","0.137","true","3.0","23.0","false",
"C6","80","DWV","1.309","Amp","UNKNOWN","29.308","29.106","0.286","46.036","52.915","9.728","35.2228","0.993","-3.5567","91.05548","false","0.137","true","3.0","24.0","false",
"C7","81","DWV","1.309","Amp","UNKNOWN","31.103","31.525","0.597","14.397","11.366","4.286","35.2228","0.993","-3.5567","91.05548","false","0.137","true","3.0","26.0","false",
"C8","86","DWV","1.319","Amp","UNKNOWN","30.377","30.18","0.279","23.037","26.391","4.744","35.2228","0.993","-3.5567","91.05548","false","0.137","true","3.0","25.0","false",
"C9","89","DWV","1.316","Amp","UNKNOWN","28.137","28.207","0.099","98.212","93.948","6.03","35.2228","0.993","-3.5567","91.05548","false","0.137","true","3.0","23.0","false",
"C10","95","DWV","1.314","Amp","UNKNOWN","27.317","27.344","0.038","167.012","164.181","4.003","35.2228","0.993","-3.5567","91.05548","false","0.137","true","3.0","22.0","false",
"C11","97","DWV","1.314","Amp","UNKNOWN","22.672","22.419","0.357","3379.08","4032.495","924.068","35.2228","0.993","-3.5567","91.05548","false","0.137","true","3.0","17.0","false",
"C12","98","DWV","1.302","Amp","UNKNOWN","24.685","24.665","0.028","918.032","930.163","17.156","35.2228","0.993","-3.5567","91.05548","false","0.137","true","3.0","20.0","false",
"D1","52","DWV","1.057","No Amp","UNKNOWN","38.578","38.578","-","0.114","0.114","-","35.2228","0.993","-3.5567","91.05548","false","0.137","true","3.0","33.0","false",
"D2","54","DWV","1.263","Amp","UNKNOWN","26.882","26.748","0.188","221.424","242.254","29.458","35.2228","0.993","-3.5567","91.05548","false","0.137","true","3.0","22.0","false",
"D3","57","DWV","1.29","Amp","UNKNOWN","28.357","28.334","0.033","85.174","86.473","1.837","35.2228","0.993","-3.5567","91.05548","false","0.137","true","3.0","23.0","false",
"D4","60","DWV","1.321","Amp","UNKNOWN","26.271","26.102","0.239","328.737","368.873","56.761","35.2228","0.993","-3.5567","91.05548","false","0.137","true","3.0","21.0","false",
"D5","62","DWV","1.287","Amp","UNKNOWN","27.969","27.994","0.036","109.523","107.74","2.522","35.2228","0.993","-3.5567","91.05548","false","0.137","true","3.0","23.0","false",
"D6","80","DWV","1.325","Amp","UNKNOWN","28.904","29.106","0.286","59.794","52.915","9.728","35.2228","0.993","-3.5567","91.05548","false","0.137","true","3.0","24.0","false",
"D7","81","DWV","1.315","Amp","UNKNOWN","31.947","31.525","0.597","8.335","11.366","4.286","35.2228","0.993","-3.5567","91.05548","false","0.137","true","3.0","27.0","false",
"D8","86","DWV","1.327","Amp","UNKNOWN","29.982","30.18","0.279","29.745","26.391","4.744","35.2228","0.993","-3.5567","91.05548","false","0.137","true","3.0","25.0","false",
"D9","89","DWV","1.31","Amp","UNKNOWN","28.278","28.207","0.099","89.685","93.948","6.03","35.2228","0.993","-3.5567","91.05548","false","0.137","true","3.0","23.0","false",
"D10","95","DWV","1.314","Amp","UNKNOWN","27.370","27.344","0.038","161.35","164.181","4.003","35.2228","0.993","-3.5567","91.05548","false","0.137","true","3.0","22.0","false",
"D11","97","DWV","1.321","Amp","UNKNOWN","22.167","22.419","0.357","4685.91","4032.495","924.068","35.2228","0.993","-3.5567","91.05548","false","0.137","true","3.0","17.0","false",
"D12","98","DWV","1.311","Amp","UNKNOWN","24.645","24.665","0.028","942.295","930.163","17.156","35.2228","0.993","-3.5567","91.05548","false","0.137","true","3.0","20.0","false",
"E1","103","DWV","1.327","Amp","UNKNOWN","24.247","24.193","0.077","1218.542","1262.969","62.828","35.2228","0.993","-3.5567","91.05548","false","0.137","true","3.0","19.0","false",
"E2","gblock","DWV","1.346","Amp","UNKNOWN","21.421","21.421","-","7595.693","7595.693","-","35.2228","0.993","-3.5567","91.05548","false","0.137","true","3.0","16.0","false",
"E11","gblock","ACTIN","1.449","Amp","UNKNOWN","22.301","22.301","-","9556.589","9556.589","-","36.5667","0.9988","-3.584","90.11565","false","0.267","true","3.0","16.0","false",
"F1","103","DWV","1.324","Amp","UNKNOWN","24.139","24.193","0.077","1307.395","1262.969","62.828","35.2228","0.993","-3.5567","91.05548","false","0.137","true","3.0","19.0","false",
"F2","No Sample","DWV","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","35.2228","0.993","-3.5567","91.05548","false","0.137","true","3.0","39.0","false",
"F11","No Sample","ACTIN","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","36.5667","0.9988","-3.584","90.11565","false","0.267","true","3.0","39.0","false",
"F12","103","ACTIN","1.443","Amp","UNKNOWN","16.116","16.116","-","508378.06","508378.06","-","36.5667","0.9988","-3.584","90.11565","false","0.267","true","3.0","10.0","false",
"G1","26","ACTIN","1.422","Amp","UNKNOWN","16.488","16.488","-","400154.1","400154.1","-","36.5667","0.9988","-3.584","90.11565","false","0.267","true","3.0","11.0","false",
"G2","30","ACTIN","1.428","Amp","UNKNOWN","16.787","16.787","-","330352.56","330352.56","-","36.5667","0.9988","-3.584","90.11565","false","0.267","true","3.0","11.0","false",
"G3","31","ACTIN","1.434","Amp","UNKNOWN","16.139","16.139","-","500835.62","500835.62","-","36.5667","0.9988","-3.584","90.11565","false","0.267","true","3.0","10.0","false",
"G4","34","ACTIN","1.44","Amp","UNKNOWN","16.000","16.0","-","547543.44","547543.44","-","36.5667","0.9988","-3.584","90.11565","false","0.267","true","3.0","10.0","false",
"G5","35","ACTIN","1.426","Amp","UNKNOWN","16.924","16.924","-","302416.56","302416.56","-","36.5667","0.9988","-3.584","90.11565","false","0.267","true","3.0","11.0","false",
"G6","36","ACTIN","1.424","Amp","UNKNOWN","17.643","17.643","-","190580.06","190580.06","-","36.5667","0.9988","-3.584","90.11565","false","0.267","true","3.0","12.0","false",
"G7","41","ACTIN","1.433","Amp","UNKNOWN","16.133","16.133","-","502746.72","502746.72","-","36.5667","0.9988","-3.584","90.11565","false","0.267","true","3.0","10.0","false",
"G8","43","ACTIN","1.434","Amp","UNKNOWN","16.656","16.656","-","359342.34","359342.34","-","36.5667","0.9988","-3.584","90.11565","false","0.267","true","3.0","11.0","false",
"G9","44","ACTIN","1.414","Amp","UNKNOWN","16.848","16.848","-","317549.97","317549.97","-","36.5667","0.9988","-3.584","90.11565","false","0.267","true","3.0","11.0","false",
"G10","47","ACTIN","1.428","Amp","UNKNOWN","16.017","16.017","-","541526.7","541526.7","-","36.5667","0.9988","-3.584","90.11565","false","0.267","true","3.0","10.0","false",
"G11","48","ACTIN","1.417","Amp","UNKNOWN","16.117","16.117","-","507897.38","507897.38","-","36.5667","0.9988","-3.584","90.11565","false","0.267","true","3.0","10.0","false",
"G12","51","ACTIN","1.434","Amp","UNKNOWN","15.897","15.897","-","585150.7","585150.7","-","36.5667","0.9988","-3.584","90.11565","false","0.267","true","3.0","10.0","false",
"H1","52","ACTIN","1.147","Amp","UNKNOWN","17.556","17.556","-","201461.88","201461.88","-","36.5667","0.9988","-3.584","90.11565","false","0.267","true","3.0","11.0","false",
"H2","54","ACTIN","1.426","Amp","UNKNOWN","17.482","17.482","-","211401.06","211401.06","-","36.5667","0.9988","-3.584","90.11565","false","0.267","true","3.0","11.0","false",
"H3","57","ACTIN","1.419","Amp","UNKNOWN","16.735","16.735","-","341404.28","341404.28","-","36.5667","0.9988","-3.584","90.11565","false","0.267","true","3.0","11.0","false",
"H4","60","ACTIN","1.434","Amp","UNKNOWN","16.642","16.642","-","362630.34","362630.34","-","36.5667","0.9988","-3.584","90.11565","false","0.267","true","3.0","11.0","false",
"H5","62","ACTIN","1.434","Amp","UNKNOWN","17.102","17.102","-","269753.88","269753.88","-","36.5667","0.9988","-3.584","90.11565","false","0.267","true","3.0","11.0","false",
"H6","80","ACTIN","1.439","Amp","UNKNOWN","16.208","16.208","-","478962.94","478962.94","-","36.5667","0.9988","-3.584","90.11565","false","0.267","true","3.0","10.0","false",
"H7","81","ACTIN","1.439","Amp","UNKNOWN","17.020","17.02","-","284430.84","284430.84","-","36.5667","0.9988","-3.584","90.11565","false","0.267","true","3.0","11.0","false",
"H8","86","ACTIN","1.446","Amp","UNKNOWN","16.113","16.113","-","509134.9","509134.9","-","36.5667","0.9988","-3.584","90.11565","false","0.267","true","3.0","10.0","false",
"H9","89","ACTIN","1.433","Amp","UNKNOWN","16.066","16.066","-","524980.7","524980.7","-","36.5667","0.9988","-3.584","90.11565","false","0.267","true","3.0","10.0","false",
"H10","95","ACTIN","1.428","Amp","UNKNOWN","16.587","16.587","-","375565.0","375565.0","-","36.5667","0.9988","-3.584","90.11565","false","0.267","true","3.0","11.0","false",
"H11","97","ACTIN","1.437","Amp","UNKNOWN","15.838","15.838","-","607506.94","607506.94","-","36.5667","0.9988","-3.584","90.11565","false","0.267","true","3.0","10.0","false",
"H12","98","ACTIN","1.42","Amp","UNKNOWN","16.634","16.634","-","364406.34","364406.34","-","36.5667","0.9988","-3.584","90.11565","false","0.267","true","3.0","11.0","false",

