# Experiment File Name : 20181102_PlantTransII_Run40.eds
# Created By :alexburn17@gmail.com
# Last Modified Date : 2018-12-05 12:47:27 PM
# Instrument Type : StepOnePlus System

"Well","Sample Name","Target Name","Amp Score","Amp Status","Task","Cq","Cq Mean","Cq Standard Deviation","Quantity","Quantity Mean","Quantity Standard Deviation","Intercept","R-Squared","Slope","Efficiency","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Omit",
"A12","8.1","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.044","true","3.0","39.0","false",
"B1","22","DWV","1.316","Amp","UNKNOWN","24.018","24.076","0.082","1413.766","1362.725","72.182","35.2228","0.993","-3.5567","91.05548","true","0.044","true","3.0","21.0","false",
"B2","23","DWV","1.301","Amp","UNKNOWN","24.214","24.315","0.143","1245.147","1168.585","108.275","35.2228","0.993","-3.5567","91.05548","true","0.044","true","3.0","21.0","false",
"B3","27","DWV","1.296","Amp","UNKNOWN","25.822","25.67","0.216","439.566","487.608","67.941","35.2228","0.993","-3.5567","91.05548","true","0.044","true","3.0","23.0","false",
"B4","8.3","DWV","0.0","No Amp","UNKNOWN","Undetermined","38.349","-","1.52891873E10","0.132","-","35.2228","0.993","-3.5567","91.05548","true","0.044","true","3.0","39.0","false",
"B5","15.2","DWV","1.175","Amp","UNKNOWN","23.697","23.494","0.286","1740.289","2001.099","368.841","35.2228","0.993","-3.5567","91.05548","true","0.044","true","3.0","20.0","false",
"B6","4.3","DWV","1.2","Amp","UNKNOWN","25.987","25.74","0.349","395.224","469.581","105.157","35.2228","0.993","-3.5567","91.05548","true","0.044","true","3.0","23.0","false",
"B7","7.3","DWV","0.87","Amp","UNKNOWN","33.497","33.605","0.153","3.057","2.857","0.282","35.2228","0.993","-3.5567","91.05548","true","0.044","true","3.0","30.0","false",
"B8","12.2","DWV","1.195","Amp","UNKNOWN","24.445","24.314","0.186","1072.143","1171.473","140.475","35.2228","0.993","-3.5567","91.05548","true","0.044","true","3.0","21.0","false",
"B9","6.2","DWV","0.868","Amp","UNKNOWN","27.525","26.999","0.745","145.957","217.331","100.938","35.2228","0.993","-3.5567","91.05548","true","0.044","true","3.0","24.0","false",
"B10","14.2","DWV","1.268","Amp","UNKNOWN","28.193","28.012","0.256","94.744","107.241","17.674","35.2228","0.993","-3.5567","91.05548","true","0.044","true","3.0","25.0","false",
"B11","6.3","DWV","0.506","No Amp","UNKNOWN","29.770","27.87","2.687","34.124","216.765","258.292","35.2228","0.993","-3.5567","91.05548","true","0.044","true","3.0","25.0","false",
"B12","8.1","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.044","true","3.0","39.0","false",
"C1","4.2","DWV","1.116","Amp","UNKNOWN","27.141","27.031","0.155","187.192","201.512","20.252","35.2228","0.993","-3.5567","91.05548","true","0.044","true","3.0","24.0","false",
"C2","12.1","DWV","1.02","Amp","UNKNOWN","26.398","26.398","-","302.815","302.815","-","35.2228","0.993","-3.5567","91.05548","true","0.044","true","3.0","23.0","false",
"C3","8.2","DWV","1.229","Amp","UNKNOWN","32.131","33.301","1.655","7.402","4.515","4.084","35.2228","0.993","-3.5567","91.05548","true","0.044","true","3.0","29.0","false",
"C4","7.1","DWV","0.0","No Amp","UNKNOWN","Undetermined","38.004","-","1.52891873E10","0.165","-","35.2228","0.993","-3.5567","91.05548","true","0.044","true","3.0","39.0","false",
"C5","7.2","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.044","true","3.0","39.0","false",
"C6","4.1","DWV","1.24","Amp","UNKNOWN","24.580","24.345","0.332","982.606","1157.139","246.827","35.2228","0.993","-3.5567","91.05548","true","0.044","true","3.0","21.0","false",
"C7","5.1","DWV","1.054","Amp","UNKNOWN","26.886","24.687","3.11","220.829","2013.909","2535.798","35.2228","0.993","-3.5567","91.05548","true","0.044","true","3.0","23.0","false",
"C8","9.1","DWV","1.21","Amp","UNKNOWN","34.189","36.582","3.384","1.953","1.021","1.319","35.2228","0.993","-3.5567","91.05548","true","0.044","true","3.0","31.0","false",
"C9","6.1","DWV","1.25","Amp","UNKNOWN","24.670","24.673","0.004","926.831","925.312","2.149","35.2228","0.993","-3.5567","91.05548","true","0.044","true","3.0","21.0","false",
"C12","No Sample","DWV","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","35.2228","0.993","-3.5567","91.05548","true","0.044","true","3.0","39.0","false",
"D1","4.2","DWV","1.144","Amp","UNKNOWN","26.921","27.031","0.155","215.832","201.512","20.252","35.2228","0.993","-3.5567","91.05548","true","0.044","true","3.0","24.0","false",
"D2","12.1","DWV","0.0","No Amp","UNKNOWN","Undetermined","26.398","-","1.52891873E10","302.815","-","35.2228","0.993","-3.5567","91.05548","true","0.044","true","3.0","39.0","false",
"D3","8.2","DWV","1.218","Amp","UNKNOWN","34.471","33.301","1.655","1.627","4.515","4.084","35.2228","0.993","-3.5567","91.05548","true","0.044","true","3.0","31.0","false",
"D4","7.1","DWV","0.688","No Amp","UNKNOWN","38.004","38.004","-","0.165","0.165","-","35.2228","0.993","-3.5567","91.05548","true","0.044","true","3.0","34.0","false",
"D5","7.2","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.044","true","3.0","39.0","false",
"D6","4.1","DWV","1.263","Amp","UNKNOWN","24.110","24.345","0.332","1331.672","1157.139","246.827","35.2228","0.993","-3.5567","91.05548","true","0.044","true","3.0","21.0","false",
"D7","5.1","DWV","1.089","Amp","UNKNOWN","22.488","24.687","3.11","3806.989","2013.909","2535.798","35.2228","0.993","-3.5567","91.05548","true","0.044","true","3.0","19.0","false",
"D8","9.1","DWV","0.762","No Amp","UNKNOWN","38.974","36.582","3.384","0.088","1.021","1.319","35.2228","0.993","-3.5567","91.05548","true","0.044","true","3.0","35.0","false",
"D9","6.1","DWV","1.262","Amp","UNKNOWN","24.675","24.673","0.004","923.792","925.312","2.149","35.2228","0.993","-3.5567","91.05548","true","0.044","true","3.0","21.0","false",
"D12","gBlock","DWV","1.348","Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.044","true","3.0","3.0","false",
"E1","22","ACTIN","1.449","Amp","UNKNOWN","13.879","13.91","0.043","2139056.0","2097703.5","58481.22","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","10.0","false",
"E2","23","ACTIN","1.43","Amp","UNKNOWN","14.755","14.727","0.039","1218471.8","1240644.2","31356.674","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","11.0","false",
"E3","27","ACTIN","1.446","Amp","UNKNOWN","14.210","14.09","0.17","1729328.6","1874195.9","204873.2","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","10.0","false",
"E4","8.3","ACTIN","0.967","No Amp","UNKNOWN","38.129","34.621","4.962","0.366","16.812","23.257","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","34.0","false",
"E5","15.2","ACTIN","1.358","Amp","UNKNOWN","32.221","33.591","1.938","16.315","9.56","9.554","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","28.0","false",
"E6","4.3","ACTIN","1.313","Amp","UNKNOWN","34.784","33.041","2.465","3.144","16.336","18.656","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","31.0","false",
"E7","7.3","ACTIN","1.29","Amp","UNKNOWN","33.091","33.248","0.222","9.328","8.476","1.205","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","29.0","false",
"E8","12.2","ACTIN","1.398","Amp","UNKNOWN","31.499","32.021","0.739","25.942","19.599","8.97","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","28.0","false",
"E9","6.2","ACTIN","1.276","Amp","UNKNOWN","33.326","33.645","0.452","8.023","6.672","1.91","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","29.0","false",
"E10","14.2","ACTIN","1.429","Amp","UNKNOWN","30.826","31.202","0.531","39.964","32.32","10.809","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","27.0","false",
"E11","6.3","ACTIN","0.965","No Amp","UNKNOWN","36.842","35.898","1.334","0.838","1.827","1.399","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","33.0","false",
"E12","8.1","ACTIN","1.32","Amp","UNKNOWN","33.649","33.253","0.559","6.52","8.678","3.053","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","30.0","false",
"F1","22","ACTIN","1.444","Amp","UNKNOWN","13.941","13.91","0.043","2056351.1","2097703.5","58481.22","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","10.0","false",
"F2","23","ACTIN","1.439","Amp","UNKNOWN","14.699","14.727","0.039","1262816.8","1240644.2","31356.674","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","11.0","false",
"F3","27","ACTIN","1.437","Amp","UNKNOWN","13.969","14.09","0.17","2019063.1","1874195.9","204873.2","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","10.0","false",
"F4","8.3","ACTIN","1.385","Amp","UNKNOWN","31.112","34.621","4.962","33.257","16.812","23.257","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","27.0","false",
"F5","15.2","ACTIN","1.287","Inconclusive","UNKNOWN","34.962","33.591","1.938","2.804","9.56","9.554","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","31.0","false",
"F6","4.3","ACTIN","1.38","Amp","UNKNOWN","31.297","33.041","2.465","29.527","16.336","18.656","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","27.0","false",
"F7","7.3","ACTIN","1.333","Amp","UNKNOWN","33.405","33.248","0.222","7.624","8.476","1.205","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","29.0","false",
"F8","12.2","ACTIN","1.363","Amp","UNKNOWN","32.544","32.021","0.739","13.256","19.599","8.97","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","28.0","false",
"F9","6.2","ACTIN","1.301","Amp","UNKNOWN","33.965","33.645","0.452","5.321","6.672","1.91","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","30.0","false",
"F10","14.2","ACTIN","1.423","Amp","UNKNOWN","31.577","31.202","0.531","24.677","32.32","10.809","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","28.0","false",
"F11","6.3","ACTIN","0.928","Amp","UNKNOWN","34.955","35.898","1.334","2.817","1.827","1.399","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","31.0","false",
"F12","8.1","ACTIN","1.351","Amp","UNKNOWN","32.858","33.253","0.559","10.837","8.678","3.053","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","29.0","false",
"G1","4.2","ACTIN","1.244","Amp","UNKNOWN","34.971","34.298","0.951","2.788","4.702","2.706","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","31.0","false",
"G2","12.1","ACTIN","1.3","Amp","UNKNOWN","32.815","32.815","-","11.137","11.137","-","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","29.0","false",
"G3","8.2","ACTIN","1.385","Amp","UNKNOWN","30.766","30.766","-","41.54","41.54","-","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","27.0","false",
"G4","7.1","ACTIN","1.266","Amp","UNKNOWN","31.303","31.303","-","29.425","29.425","-","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","27.0","false",
"G5","7.2","ACTIN","1.369","Amp","UNKNOWN","32.146","30.356","2.531","17.122","93.895","108.574","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","28.0","false",
"G6","4.1","ACTIN","1.359","Amp","UNKNOWN","32.070","32.07","-","17.976","17.976","-","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","28.0","false",
"G7","5.1","ACTIN","0.0","No Amp","UNKNOWN","Undetermined","-","-","3.03235564E10","-","-","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","39.0","false",
"G8","9.1","ACTIN","0.0","No Amp","UNKNOWN","Undetermined","32.006","-","3.03235564E10","18.727","-","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","39.0","false",
"G9","6.1","ACTIN","1.363","Amp","UNKNOWN","31.571","31.091","0.678","24.768","35.322","14.926","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","28.0","false",
"G12","No Sample","ACTIN","1.37","Amp","NTC","33.819","-","-","-","-","-","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","30.0","false",
"H1","4.2","ACTIN","1.326","Amp","UNKNOWN","33.626","34.298","0.951","6.615","4.702","2.706","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","30.0","false",
"H2","12.1","ACTIN","0.0","No Amp","UNKNOWN","Undetermined","32.815","-","3.03235564E10","11.137","-","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","39.0","false",
"H3","8.2","ACTIN","0.0","No Amp","UNKNOWN","Undetermined","30.766","-","3.03235564E10","41.54","-","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","39.0","false",
"H4","7.1","ACTIN","0.0","No Amp","UNKNOWN","Undetermined","31.303","-","3.03235564E10","29.425","-","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","39.0","false",
"H5","7.2","ACTIN","1.338","Amp","UNKNOWN","28.567","30.356","2.531","170.669","93.895","108.574","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","25.0","false",
"H6","4.1","ACTIN","0.0","No Amp","UNKNOWN","Undetermined","32.07","-","3.03235564E10","17.976","-","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","39.0","false",
"H7","5.1","ACTIN","0.405","No Amp","UNKNOWN","Undetermined","-","-","3.03235564E10","-","-","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","39.0","false",
"H8","9.1","ACTIN","1.392","Amp","UNKNOWN","32.006","32.006","-","18.727","18.727","-","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","28.0","false",
"H9","6.1","ACTIN","1.384","Amp","UNKNOWN","30.612","31.091","0.678","45.876","35.322","14.926","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","27.0","false",
"H12","gBlock","ACTIN","1.445","Amp","UNKNOWN","Undetermined","-","-","3.03235564E10","-","-","36.5667","0.9988","-3.584","90.11565","true","0.066","true","3.0","3.0","false",

