# Experiment File Name : 20180725_Burnham_TempVar_134-149_Run24.eds
# Created By :alexburn17@gmail.com
# Last Modified Date : 2018-07-28 08:08:16 AM
# Instrument Type : StepOnePlus System

"Well","Sample Name","Target Name","Amp Score","Amp Status","Task","Cq","Cq Mean","Cq Standard Deviation","Quantity","Quantity Mean","Quantity Standard Deviation","Intercept","R-Squared","Slope","Efficiency","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Omit",
"C6","140","BQCV","1.344","Amp","UNKNOWN","26.183","26.161","0.032","320.149","325.088","6.984","34.8074","0.9981","-3.4422","95.21442","true","0.099","true","3.0","22.0","false",
"C7","141","BQCV","1.313","Amp","UNKNOWN","34.635","33.834","1.134","1.122","2.201","1.526","34.8074","0.9981","-3.4422","95.21442","true","0.099","true","3.0","30.0","false",
"C8","142","BQCV","1.305","Amp","UNKNOWN","34.278","33.975","0.429","1.425","1.781","0.504","34.8074","0.9981","-3.4422","95.21442","true","0.099","true","3.0","30.0","false",
"C9","143","BQCV","1.357","Amp","UNKNOWN","26.442","26.887","0.629","269.304","208.931","85.381","34.8074","0.9981","-3.4422","95.21442","true","0.099","true","3.0","22.0","false",
"C10","144","BQCV","1.323","Amp","UNKNOWN","24.233","24.25","0.024","1180.135","1166.738","18.947","34.8074","0.9981","-3.4422","95.21442","true","0.099","true","3.0","20.0","false",
"C11","145","BQCV","1.327","Amp","UNKNOWN","23.982","23.703","0.394","1396.04","1711.392","445.976","34.8074","0.9981","-3.4422","95.21442","true","0.099","true","3.0","20.0","false",
"C12","146","BQCV","1.318","Amp","UNKNOWN","25.516","25.149","0.519","500.491","659.107","224.316","34.8074","0.9981","-3.4422","95.21442","true","0.099","true","3.0","21.0","false",
"D1","134","BQCV","1.337","Amp","UNKNOWN","21.335","21.201","0.188","8202.993","9003.371","1131.906","34.8074","0.9981","-3.4422","95.21442","true","0.099","true","3.0","17.0","false",
"D2","135","BQCV","1.331","Amp","UNKNOWN","26.673","26.902","0.324","230.793","200.343","43.062","34.8074","0.9981","-3.4422","95.21442","true","0.099","true","3.0","22.0","false",
"D3","136","BQCV","1.332","Amp","UNKNOWN","27.307","27.413","0.15","151.018","141.008","14.157","34.8074","0.9981","-3.4422","95.21442","true","0.099","true","3.0","23.0","false",
"D4","137","BQCV","1.347","Amp","UNKNOWN","20.971","21.191","0.311","10466.028","9130.491","1888.735","34.8074","0.9981","-3.4422","95.21442","true","0.099","true","3.0","16.0","false",
"D5","138","BQCV","1.318","Amp","UNKNOWN","31.855","32.365","0.722","7.207","5.424","2.522","34.8074","0.9981","-3.4422","95.21442","true","0.099","true","3.0","27.0","false",
"D6","140","BQCV","1.366","Amp","UNKNOWN","26.138","26.161","0.032","330.026","325.088","6.984","34.8074","0.9981","-3.4422","95.21442","true","0.099","true","3.0","22.0","false",
"D7","141","BQCV","1.317","Amp","UNKNOWN","33.032","33.834","1.134","3.28","2.201","1.526","34.8074","0.9981","-3.4422","95.21442","true","0.099","true","3.0","29.0","false",
"D8","142","BQCV","1.319","Amp","UNKNOWN","33.672","33.975","0.429","2.137","1.781","0.504","34.8074","0.9981","-3.4422","95.21442","true","0.099","true","3.0","29.0","false",
"D9","143","BQCV","1.327","Amp","UNKNOWN","27.331","26.887","0.629","148.557","208.931","85.381","34.8074","0.9981","-3.4422","95.21442","true","0.099","true","3.0","23.0","false",
"D10","144","BQCV","1.299","Amp","UNKNOWN","24.268","24.25","0.024","1153.34","1166.738","18.947","34.8074","0.9981","-3.4422","95.21442","true","0.099","true","3.0","20.0","false",
"D11","145","BQCV","1.343","Amp","UNKNOWN","23.425","23.703","0.394","2026.745","1711.392","445.976","34.8074","0.9981","-3.4422","95.21442","true","0.099","true","3.0","19.0","false",
"D12","146","BQCV","1.336","Amp","UNKNOWN","24.782","25.149","0.519","817.723","659.107","224.316","34.8074","0.9981","-3.4422","95.21442","true","0.099","true","3.0","20.0","false",
"E1","134","ACTIN","1.449","Amp","UNKNOWN","15.774","15.774","-","633330.44","633330.44","-","36.5667","0.9988","-3.584","90.11565","true","0.262","true","3.0","10.0","false",
"E2","135","ACTIN","1.443","Amp","UNKNOWN","16.918","17.001","0.117","303589.88","288313.56","21603.951","36.5667","0.9988","-3.584","90.11565","true","0.262","true","3.0","11.0","false",
"E3","136","ACTIN","1.442","Amp","UNKNOWN","13.863","14.293","0.609","2161834.0","1702636.5","649403.5","36.5667","0.9988","-3.584","90.11565","true","0.262","true","3.0","8.0","false",
"E4","137","ACTIN","1.454","Amp","UNKNOWN","14.977","14.986","0.012","1056519.2","1050670.0","8272.204","36.5667","0.9988","-3.584","90.11565","true","0.262","true","3.0","9.0","false",
"E5","138","ACTIN","1.448","Amp","UNKNOWN","17.105","17.116","0.016","269249.9","267332.56","2711.538","36.5667","0.9988","-3.584","90.11565","true","0.262","true","3.0","11.0","false",
"E6","140","ACTIN","1.448","Amp","UNKNOWN","17.225","17.286","0.086","249204.94","239849.62","13230.405","36.5667","0.9988","-3.584","90.11565","true","0.262","true","3.0","11.0","false",
"E7","141","ACTIN","1.453","Amp","UNKNOWN","14.952","14.938","0.02","1073635.9","1083309.1","13679.883","36.5667","0.9988","-3.584","90.11565","true","0.262","true","3.0","9.0","false",
"E8","142","ACTIN","1.446","Amp","UNKNOWN","18.177","18.18","0.005","135229.58","134922.06","434.899","36.5667","0.9988","-3.584","90.11565","true","0.262","true","3.0","12.0","false",
"E9","143","ACTIN","1.419","Amp","UNKNOWN","19.528","18.005","2.153","56764.957","229196.16","243854.55","36.5667","0.9988","-3.584","90.11565","true","0.262","true","3.0","14.0","false",
"E10","144","ACTIN","1.452","Amp","UNKNOWN","15.291","15.293","0.003","863590.44","862367.0","1730.212","36.5667","0.9988","-3.584","90.11565","true","0.262","true","3.0","10.0","false",
"E11","145","ACTIN","1.452","Amp","UNKNOWN","15.793","15.788","0.007","625658.3","627555.06","2682.406","36.5667","0.9988","-3.584","90.11565","true","0.262","true","3.0","10.0","false",
"E12","146","ACTIN","1.446","Amp","UNKNOWN","15.960","15.879","0.115","561855.0","592677.1","43589.1","36.5667","0.9988","-3.584","90.11565","true","0.262","true","3.0","10.0","false",
"F1","134","ACTIN","0.0","No Amp","UNKNOWN","Undetermined","15.774","-","3.03235564E10","633330.44","-","36.5667","0.9988","-3.584","90.11565","true","0.262","true","3.0","39.0","false",
"F2","135","ACTIN","1.447","Amp","UNKNOWN","17.083","17.001","0.117","273037.28","288313.56","21603.951","36.5667","0.9988","-3.584","90.11565","true","0.262","true","3.0","11.0","false",
"F3","136","ACTIN","1.448","Amp","UNKNOWN","14.724","14.293","0.609","1243438.9","1702636.5","649403.5","36.5667","0.9988","-3.584","90.11565","true","0.262","true","3.0","9.0","false",
"F4","137","ACTIN","1.448","Amp","UNKNOWN","14.994","14.986","0.012","1044820.6","1050670.0","8272.204","36.5667","0.9988","-3.584","90.11565","true","0.262","true","3.0","9.0","false",
"F5","138","ACTIN","1.436","Amp","UNKNOWN","17.127","17.116","0.016","265415.22","267332.56","2711.538","36.5667","0.9988","-3.584","90.11565","true","0.262","true","3.0","11.0","false",
"F6","140","ACTIN","1.442","Amp","UNKNOWN","17.347","17.286","0.086","230494.33","239849.62","13230.405","36.5667","0.9988","-3.584","90.11565","true","0.262","true","3.0","12.0","false",
"F7","141","ACTIN","1.455","Amp","UNKNOWN","14.924","14.938","0.02","1092982.2","1083309.1","13679.883","36.5667","0.9988","-3.584","90.11565","true","0.262","true","3.0","9.0","false",
"F8","142","ACTIN","1.438","Amp","UNKNOWN","18.184","18.18","0.005","134614.55","134922.06","434.899","36.5667","0.9988","-3.584","90.11565","true","0.262","true","3.0","12.0","false",
"F9","143","ACTIN","1.448","Amp","UNKNOWN","16.483","18.005","2.153","401627.34","229196.16","243854.55","36.5667","0.9988","-3.584","90.11565","true","0.262","true","3.0","11.0","false",
"F10","144","ACTIN","1.45","Amp","UNKNOWN","15.295","15.293","0.003","861143.56","862367.0","1730.212","36.5667","0.9988","-3.584","90.11565","true","0.262","true","3.0","9.0","false",
"F11","145","ACTIN","1.457","Amp","UNKNOWN","15.783","15.788","0.007","629451.8","627555.06","2682.406","36.5667","0.9988","-3.584","90.11565","true","0.262","true","3.0","10.0","false",
"F12","146","ACTIN","1.448","Amp","UNKNOWN","15.798","15.879","0.115","623499.25","592677.1","43589.1","36.5667","0.9988","-3.584","90.11565","true","0.262","true","3.0","10.0","false",
"G1","Gblock","DWV","1.329","Amp","UNKNOWN","32.996","32.996","-","4.227","4.227","-","35.2228","0.993","-3.5567","91.05548","true","0.107","true","3.0","28.0","false",
"G2","147","DWV","1.332","Amp","UNKNOWN","33.875","33.875","-","2.392","2.392","-","35.2228","0.993","-3.5567","91.05548","true","0.107","true","3.0","29.0","false",
"G3","148","DWV","1.328","Amp","UNKNOWN","32.114","32.114","-","7.48","7.48","-","35.2228","0.993","-3.5567","91.05548","true","0.107","true","3.0","27.0","false",
"G4","149","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.107","true","3.0","39.0","false",
"G5","Gblock","BQCV","1.147","No Amp","UNKNOWN","37.556","37.556","-","0.159","0.159","-","34.8074","0.9981","-3.4422","95.21442","true","0.099","true","3.0","33.0","false",
"G6","147","BQCV","1.346","Amp","UNKNOWN","29.877","29.409","0.661","27.067","38.831","16.638","34.8074","0.9981","-3.4422","95.21442","true","0.099","true","3.0","25.0","false",
"G7","148","BQCV","1.332","Amp","UNKNOWN","27.352","27.226","0.179","146.509","159.985","19.058","34.8074","0.9981","-3.4422","95.21442","true","0.099","true","3.0","23.0","false",
"G8","149","BQCV","1.325","Amp","UNKNOWN","24.279","23.758","0.737","1144.355","1721.117","815.665","34.8074","0.9981","-3.4422","95.21442","true","0.099","true","3.0","20.0","false",
"G9","Gblock","ACTIN","1.441","Amp","UNKNOWN","33.890","33.89","-","5.584","5.584","-","36.5667","0.9988","-3.584","90.11565","true","0.262","true","3.0","28.0","false",
"G10","147","ACTIN","1.443","Amp","UNKNOWN","16.784","16.369","0.586","330968.84","447337.4","164569.97","36.5667","0.9988","-3.584","90.11565","true","0.262","true","3.0","11.0","false",
"G11","148","ACTIN","1.444","Amp","UNKNOWN","15.681","15.449","0.329","672121.75","789141.1","165490.39","36.5667","0.9988","-3.584","90.11565","true","0.262","true","3.0","10.0","false",
"G12","149","ACTIN","1.437","Amp","UNKNOWN","15.926","15.94","0.02","574436.3","569297.25","7267.683","36.5667","0.9988","-3.584","90.11565","true","0.262","true","3.0","10.0","false",
"H1","No Sample","DWV","1.206","Inconclusive","NTC","5.680","-","-","-","-","-","35.2228","0.993","-3.5567","91.05548","true","0.107","true","3.0","3.0","false",
"H2","147","DWV","0.0","No Amp","UNKNOWN","Undetermined","33.875","-","1.52891873E10","2.392","-","35.2228","0.993","-3.5567","91.05548","true","0.107","true","3.0","39.0","false",
"H3","148","DWV","0.0","No Amp","UNKNOWN","Undetermined","32.114","-","1.52891873E10","7.48","-","35.2228","0.993","-3.5567","91.05548","true","0.107","true","3.0","39.0","false",
"H4","149","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.107","true","3.0","39.0","false",
"H5","No Sample","BQCV","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","34.8074","0.9981","-3.4422","95.21442","true","0.099","true","3.0","39.0","false",
"H6","147","BQCV","1.343","Amp","UNKNOWN","28.941","29.409","0.661","50.596","38.831","16.638","34.8074","0.9981","-3.4422","95.21442","true","0.099","true","3.0","24.0","false",
"H7","148","BQCV","1.313","Amp","UNKNOWN","27.100","27.226","0.179","173.461","159.985","19.058","34.8074","0.9981","-3.4422","95.21442","true","0.099","true","3.0","23.0","false",
"H8","149","BQCV","1.347","Amp","UNKNOWN","23.237","23.758","0.737","2297.879","1721.117","815.665","34.8074","0.9981","-3.4422","95.21442","true","0.099","true","3.0","19.0","false",
"H9","No Sample","ACTIN","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","36.5667","0.9988","-3.584","90.11565","true","0.262","true","3.0","39.0","false",
"H10","147","ACTIN","1.449","Amp","UNKNOWN","15.955","16.369","0.586","563705.94","447337.4","164569.97","36.5667","0.9988","-3.584","90.11565","true","0.262","true","3.0","10.0","false",
"H11","148","ACTIN","1.447","Amp","UNKNOWN","15.216","15.449","0.329","906160.5","789141.1","165490.39","36.5667","0.9988","-3.584","90.11565","true","0.262","true","3.0","9.0","false",
"H12","149","ACTIN","1.449","Amp","UNKNOWN","15.954","15.94","0.02","564158.25","569297.25","7267.683","36.5667","0.9988","-3.584","90.11565","true","0.262","true","3.0","10.0","false",

