# Experiment File Name : 20180719_Burnham_TempVar_118-133_Run23.eds
# Created By :alexburn17@gmail.com
# Last Modified Date : 2018-07-28 08:08:16 AM
# Instrument Type : StepOnePlus System

"Well","Sample Name","Target Name","Amp Score","Amp Status","Task","Cq","Cq Mean","Cq Standard Deviation","Quantity","Quantity Mean","Quantity Standard Deviation","Intercept","R-Squared","Slope","Efficiency","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Omit",
"D9","126","BQCV","1.341","Amp","UNKNOWN","29.926","29.53","0.561","26.186","35.35","12.961","34.8074","0.9981","-3.4422","95.21442","true","0.121","true","3.0","25.0","false",
"D10","127","BQCV","1.35","Amp","UNKNOWN","28.123","28.852","1.032","87.492","60.229","38.556","34.8074","0.9981","-3.4422","95.21442","true","0.121","true","3.0","23.0","false",
"D11","128","BQCV","1.349","Amp","UNKNOWN","22.536","22.734","0.28","3672.41","3245.02","604.42","34.8074","0.9981","-3.4422","95.21442","true","0.121","true","3.0","17.0","false",
"D12","129","BQCV","1.355","Amp","UNKNOWN","26.468","26.34","0.181","264.592","289.356","35.022","34.8074","0.9981","-3.4422","95.21442","true","0.121","true","3.0","22.0","false",
"E1","118","ACTIN","1.439","Amp","UNKNOWN","15.165","15.55","0.544","936625.8","753885.44","258433.88","36.5667","0.9988","-3.584","90.11565","true","0.242","true","3.0","9.0","false",
"E2","119","ACTIN","1.436","Amp","UNKNOWN","15.262","15.283","0.03","880050.8","868085.1","16921.979","36.5667","0.9988","-3.584","90.11565","true","0.242","true","3.0","10.0","false",
"E3","120","ACTIN","1.452","Amp","UNKNOWN","14.921","15.269","0.492","1095187.0","897721.1","279258.84","36.5667","0.9988","-3.584","90.11565","true","0.242","true","3.0","9.0","false",
"E4","121","ACTIN","1.442","Amp","UNKNOWN","15.623","15.699","0.108","697622.06","665052.6","46060.21","36.5667","0.9988","-3.584","90.11565","true","0.242","true","3.0","10.0","false",
"E5","122","ACTIN","1.442","Amp","UNKNOWN","15.500","15.446","0.077","754963.4","782172.56","38479.62","36.5667","0.9988","-3.584","90.11565","true","0.242","true","3.0","10.0","false",
"E6","123","ACTIN","1.422","Amp","UNKNOWN","15.546","15.54","0.009","733180.56","736065.94","4080.576","36.5667","0.9988","-3.584","90.11565","true","0.242","true","3.0","10.0","false",
"E7","124","ACTIN","1.442","Amp","UNKNOWN","15.606","15.633","0.038","705374.44","693318.44","17049.738","36.5667","0.9988","-3.584","90.11565","true","0.242","true","3.0","10.0","false",
"E8","125","ACTIN","1.453","Amp","UNKNOWN","15.597","15.625","0.04","709496.94","696946.06","17749.596","36.5667","0.9988","-3.584","90.11565","true","0.242","true","3.0","10.0","false",
"E9","126","ACTIN","1.458","Amp","UNKNOWN","16.996","17.042","0.065","288694.8","280442.47","11670.6","36.5667","0.9988","-3.584","90.11565","true","0.242","true","3.0","11.0","false",
"E10","127","ACTIN","1.458","Amp","UNKNOWN","15.763","15.557","0.292","637559.75","734505.94","137102.62","36.5667","0.9988","-3.584","90.11565","true","0.242","true","3.0","10.0","false",
"E11","128","ACTIN","1.442","Amp","UNKNOWN","14.791","14.891","0.142","1191004.4","1118696.4","102259.016","36.5667","0.9988","-3.584","90.11565","true","0.242","true","3.0","9.0","false",
"E12","129","ACTIN","1.445","Amp","UNKNOWN","18.736","18.726","0.015","94404.266","95042.95","903.241","36.5667","0.9988","-3.584","90.11565","true","0.242","true","3.0","13.0","false",
"F1","118","ACTIN","1.438","Amp","UNKNOWN","15.935","15.55","0.544","571145.1","753885.44","258433.88","36.5667","0.9988","-3.584","90.11565","true","0.242","true","3.0","10.0","false",
"F2","119","ACTIN","1.443","Amp","UNKNOWN","15.304","15.283","0.03","856119.5","868085.1","16921.979","36.5667","0.9988","-3.584","90.11565","true","0.242","true","3.0","10.0","false",
"F3","120","ACTIN","1.441","Amp","UNKNOWN","15.617","15.269","0.492","700255.3","897721.1","279258.84","36.5667","0.9988","-3.584","90.11565","true","0.242","true","3.0","10.0","false",
"F4","121","ACTIN","1.442","Amp","UNKNOWN","15.776","15.699","0.108","632483.1","665052.6","46060.21","36.5667","0.9988","-3.584","90.11565","true","0.242","true","3.0","10.0","false",
"F5","122","ACTIN","1.426","Amp","UNKNOWN","15.392","15.446","0.077","809381.75","782172.56","38479.62","36.5667","0.9988","-3.584","90.11565","true","0.242","true","3.0","10.0","false",
"F6","123","ACTIN","1.434","Amp","UNKNOWN","15.534","15.54","0.009","738951.4","736065.94","4080.576","36.5667","0.9988","-3.584","90.11565","true","0.242","true","3.0","10.0","false",
"F7","124","ACTIN","1.45","Amp","UNKNOWN","15.660","15.633","0.038","681262.5","693318.44","17049.738","36.5667","0.9988","-3.584","90.11565","true","0.242","true","3.0","10.0","false",
"F8","125","ACTIN","1.449","Amp","UNKNOWN","15.653","15.625","0.04","684395.25","696946.06","17749.596","36.5667","0.9988","-3.584","90.11565","true","0.242","true","3.0","10.0","false",
"F9","126","ACTIN","1.45","Amp","UNKNOWN","17.088","17.042","0.065","272190.1","280442.47","11670.6","36.5667","0.9988","-3.584","90.11565","true","0.242","true","3.0","11.0","false",
"F10","127","ACTIN","1.445","Amp","UNKNOWN","15.350","15.557","0.292","831452.2","734505.94","137102.62","36.5667","0.9988","-3.584","90.11565","true","0.242","true","3.0","10.0","false",
"F11","128","ACTIN","1.453","Amp","UNKNOWN","14.992","14.891","0.142","1046388.3","1118696.4","102259.016","36.5667","0.9988","-3.584","90.11565","true","0.242","true","3.0","9.0","false",
"F12","129","ACTIN","1.444","Amp","UNKNOWN","18.715","18.726","0.015","95681.64","95042.95","903.241","36.5667","0.9988","-3.584","90.11565","true","0.242","true","3.0","13.0","false",
"G1","Gblock","DWV","1.322","Amp","UNKNOWN","26.641","26.641","-","258.813","258.813","-","35.2228","0.993","-3.5567","91.05548","true","0.102","true","3.0","22.0","false",
"G2","131","DWV","0.0","No Amp","UNKNOWN","Undetermined","34.065","-","1.52891873E10","2.116","-","35.2228","0.993","-3.5567","91.05548","true","0.102","true","3.0","39.0","false",
"G3","132","DWV","1.327","Amp","UNKNOWN","34.106","34.16","0.076","2.06","1.992","0.098","35.2228","0.993","-3.5567","91.05548","true","0.102","true","3.0","30.0","false",
"G4","133","DWV","1.315","Amp","UNKNOWN","30.399","30.475","0.108","22.712","21.646","1.507","35.2228","0.993","-3.5567","91.05548","true","0.102","true","3.0","26.0","false",
"G5","Gblock","BQCV","1.326","Amp","UNKNOWN","26.781","26.781","-","214.632","214.632","-","34.8074","0.9981","-3.4422","95.21442","true","0.121","true","3.0","22.0","false",
"G6","131","BQCV","1.285","Amp","UNKNOWN","26.280","26.427","0.208","300.144","273.346","37.897","34.8074","0.9981","-3.4422","95.21442","true","0.121","true","3.0","21.0","false",
"G7","132","BQCV","1.329","Amp","UNKNOWN","26.096","26.129","0.047","339.426","332.009","10.488","34.8074","0.9981","-3.4422","95.21442","true","0.121","true","3.0","21.0","false",
"G8","133","BQCV","1.332","Amp","UNKNOWN","23.156","23.224","0.096","2425.259","2320.326","148.397","34.8074","0.9981","-3.4422","95.21442","true","0.121","true","3.0","18.0","false",
"G9","Gblock","ACTIN","1.416","Amp","UNKNOWN","27.598","27.598","-","318.026","318.026","-","36.5667","0.9988","-3.584","90.11565","true","0.242","true","3.0","22.0","false",
"G10","131","ACTIN","1.409","Amp","UNKNOWN","16.824","16.835","0.015","322510.34","320272.2","3165.252","36.5667","0.9988","-3.584","90.11565","true","0.242","true","3.0","11.0","false",
"G11","132","ACTIN","1.439","Amp","UNKNOWN","15.117","15.115","0.002","965966.94","967064.25","1551.883","36.5667","0.9988","-3.584","90.11565","true","0.242","true","3.0","10.0","false",
"G12","133","ACTIN","1.428","Amp","UNKNOWN","15.563","15.396","0.236","724977.3","811782.5","122761.055","36.5667","0.9988","-3.584","90.11565","true","0.242","true","3.0","10.0","false",
"H1","No Sample","DWV","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","35.2228","0.993","-3.5567","91.05548","true","0.102","true","3.0","39.0","false",
"H2","131","DWV","1.285","Amp","UNKNOWN","34.065","34.065","-","2.116","2.116","-","35.2228","0.993","-3.5567","91.05548","true","0.102","true","3.0","30.0","false",
"H3","132","DWV","1.331","Amp","UNKNOWN","34.213","34.16","0.076","1.923","1.992","0.098","35.2228","0.993","-3.5567","91.05548","true","0.102","true","3.0","30.0","false",
"H4","133","DWV","1.323","Amp","UNKNOWN","30.551","30.475","0.108","20.581","21.646","1.507","35.2228","0.993","-3.5567","91.05548","true","0.102","true","3.0","26.0","false",
"H5","No Sample","BQCV","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","34.8074","0.9981","-3.4422","95.21442","true","0.121","true","3.0","39.0","false",
"H6","131","BQCV","1.285","Amp","UNKNOWN","26.574","26.427","0.208","246.549","273.346","37.897","34.8074","0.9981","-3.4422","95.21442","true","0.121","true","3.0","22.0","false",
"H7","132","BQCV","1.315","Amp","UNKNOWN","26.163","26.129","0.047","324.593","332.009","10.488","34.8074","0.9981","-3.4422","95.21442","true","0.121","true","3.0","21.0","false",
"H8","133","BQCV","1.337","Amp","UNKNOWN","23.292","23.224","0.096","2215.394","2320.326","148.397","34.8074","0.9981","-3.4422","95.21442","true","0.121","true","3.0","18.0","false",
"H9","No Sample","ACTIN","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","36.5667","0.9988","-3.584","90.11565","true","0.242","true","3.0","39.0","false",
"H10","131","ACTIN","1.416","Amp","UNKNOWN","16.846","16.835","0.015","318034.0","320272.2","3165.252","36.5667","0.9988","-3.584","90.11565","true","0.242","true","3.0","11.0","false",
"H11","132","ACTIN","1.442","Amp","UNKNOWN","15.113","15.115","0.002","968161.6","967064.25","1551.883","36.5667","0.9988","-3.584","90.11565","true","0.242","true","3.0","10.0","false",
"H12","133","ACTIN","1.438","Amp","UNKNOWN","15.229","15.396","0.236","898587.7","811782.5","122761.055","36.5667","0.9988","-3.584","90.11565","true","0.242","true","3.0","10.0","false",

