# Experiment File Name : 20180520_ImidPilot_72-82_BurnhamVirusPlants_9-12_Run122.eds
# Created By :alexburn17@gmail.com
# Last Modified Date : 2018-05-21 02:21:50 PM
# Instrument Type : StepOnePlus System

"Well","Sample Name","Target Name","Amp Score","Amp Status","Task","Cq","Cq Mean","Cq Standard Deviation","Quantity","Quantity Mean","Quantity Standard Deviation","Intercept","R-Squared","Slope","Efficiency","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Omit",
"A11","I-82","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.088","true","3.0","39.0","false",
"A12","Gblock","DWV","1.331","Amp","UNKNOWN","16.664","16.664","-","165209.73","165209.73","-","35.2228","0.993","-3.5567","91.05548","true","0.088","true","3.0","12.0","false",
"B1","I-72","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.088","true","3.0","39.0","false",
"B2","I-73","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.088","true","3.0","39.0","false",
"B3","I-74","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.088","true","3.0","39.0","false",
"B4","I-75","DWV","1.036","No Amp","UNKNOWN","38.282","38.282","-","0.138","0.138","-","35.2228","0.993","-3.5567","91.05548","true","0.088","true","3.0","34.0","false",
"B5","I-76","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.088","true","3.0","39.0","false",
"B6","I-77","DWV","1.324","Amp","UNKNOWN","34.704","34.704","-","1.399","1.399","-","35.2228","0.993","-3.5567","91.05548","true","0.088","true","3.0","30.0","false",
"B7","I-78","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.088","true","3.0","39.0","false",
"B8","I-79","DWV","1.322","Amp","UNKNOWN","34.097","36.785","3.802","2.073","1.069","1.421","35.2228","0.993","-3.5567","91.05548","true","0.088","true","3.0","30.0","false",
"B9","I-80","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.088","true","3.0","39.0","false",
"B10","I-81","DWV","0.0","No Amp","UNKNOWN","Undetermined","35.365","-","1.52891873E10","0.912","-","35.2228","0.993","-3.5567","91.05548","true","0.088","true","3.0","39.0","false",
"B11","I-82","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.088","true","3.0","39.0","false",
"B12","No Sample","DWV","0.977","No Amp","NTC","38.770","-","-","-","-","-","35.2228","0.993","-3.5567","91.05548","true","0.088","true","3.0","35.0","false",
"C1","I-72","BQCV","1.303","Amp","UNKNOWN","29.991","30.066","0.106","25.076","23.878","1.695","34.8074","0.9981","-3.4422","95.21442","true","0.108","true","3.0","25.0","false",
"C2","I-73","BQCV","1.301","Amp","UNKNOWN","27.784","27.809","0.034","109.716","107.962","2.481","34.8074","0.9981","-3.4422","95.21442","true","0.108","true","3.0","23.0","false",
"C3","I-74","BQCV","1.306","Amp","UNKNOWN","28.965","28.969","0.005","49.804","49.68","0.175","34.8074","0.9981","-3.4422","95.21442","true","0.108","true","3.0","24.0","false",
"C4","I-75","BQCV","1.312","Amp","UNKNOWN","26.826","26.762","0.091","208.262","217.601","13.208","34.8074","0.9981","-3.4422","95.21442","true","0.108","true","3.0","22.0","false",
"C5","I-76","BQCV","1.313","Amp","UNKNOWN","28.752","28.556","0.277","57.429","66.044","12.184","34.8074","0.9981","-3.4422","95.21442","true","0.108","true","3.0","24.0","false",
"C6","I-77","BQCV","1.312","Amp","UNKNOWN","27.949","28.015","0.093","98.264","94.141","5.83","34.8074","0.9981","-3.4422","95.21442","true","0.108","true","3.0","23.0","false",
"C7","I-78","BQCV","1.307","Amp","UNKNOWN","28.237","28.119","0.167","81.053","87.978","9.795","34.8074","0.9981","-3.4422","95.21442","true","0.108","true","3.0","23.0","false",
"C8","I-79","BQCV","1.307","Amp","UNKNOWN","29.441","29.506","0.092","36.232","34.717","2.143","34.8074","0.9981","-3.4422","95.21442","true","0.108","true","3.0","25.0","false",
"C9","I-80","BQCV","1.308","Amp","UNKNOWN","29.928","30.343","0.587","26.153","20.579","7.883","34.8074","0.9981","-3.4422","95.21442","true","0.108","true","3.0","25.0","false",
"C10","I-81","BQCV","1.302","Amp","UNKNOWN","30.133","30.052","0.114","22.807","24.106","1.837","34.8074","0.9981","-3.4422","95.21442","true","0.108","true","3.0","25.0","false",
"C11","I-82","BQCV","1.307","Amp","UNKNOWN","28.526","28.616","0.127","66.815","63.026","5.359","34.8074","0.9981","-3.4422","95.21442","true","0.108","true","3.0","24.0","false",
"C12","Gblock","BQCV","1.316","Amp","UNKNOWN","17.061","17.061","-","143037.55","143037.55","-","34.8074","0.9981","-3.4422","95.21442","true","0.108","true","3.0","13.0","false",
"D1","I-72","BQCV","1.294","Amp","UNKNOWN","30.141","30.066","0.106","22.679","23.878","1.695","34.8074","0.9981","-3.4422","95.21442","true","0.108","true","3.0","25.0","false",
"D2","I-73","BQCV","1.306","Amp","UNKNOWN","27.833","27.809","0.034","106.209","107.962","2.481","34.8074","0.9981","-3.4422","95.21442","true","0.108","true","3.0","23.0","false",
"D3","I-74","BQCV","1.308","Amp","UNKNOWN","28.973","28.969","0.005","49.556","49.68","0.175","34.8074","0.9981","-3.4422","95.21442","true","0.108","true","3.0","24.0","false",
"D4","I-75","BQCV","1.314","Amp","UNKNOWN","26.698","26.762","0.091","226.94","217.601","13.208","34.8074","0.9981","-3.4422","95.21442","true","0.108","true","3.0","22.0","false",
"D5","I-76","BQCV","1.303","Amp","UNKNOWN","28.360","28.556","0.277","74.659","66.044","12.184","34.8074","0.9981","-3.4422","95.21442","true","0.108","true","3.0","24.0","false",
"D6","I-77","BQCV","1.314","Amp","UNKNOWN","28.080","28.015","0.093","90.019","94.141","5.83","34.8074","0.9981","-3.4422","95.21442","true","0.108","true","3.0","23.0","false",
"D7","I-78","BQCV","1.309","Amp","UNKNOWN","28.001","28.119","0.167","94.904","87.978","9.795","34.8074","0.9981","-3.4422","95.21442","true","0.108","true","3.0","23.0","false",
"D8","I-79","BQCV","1.315","Amp","UNKNOWN","29.571","29.506","0.092","33.202","34.717","2.143","34.8074","0.9981","-3.4422","95.21442","true","0.108","true","3.0","25.0","false",
"D9","I-80","BQCV","1.305","Amp","UNKNOWN","30.759","30.343","0.587","15.005","20.579","7.883","34.8074","0.9981","-3.4422","95.21442","true","0.108","true","3.0","26.0","false",
"D10","I-81","BQCV","1.311","Amp","UNKNOWN","29.971","30.052","0.114","25.405","24.106","1.837","34.8074","0.9981","-3.4422","95.21442","true","0.108","true","3.0","25.0","false",
"D11","I-82","BQCV","1.306","Amp","UNKNOWN","28.706","28.616","0.127","59.236","63.026","5.359","34.8074","0.9981","-3.4422","95.21442","true","0.108","true","3.0","24.0","false",
"D12","No Sample","BQCV","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","34.8074","0.9981","-3.4422","95.21442","true","0.108","true","3.0","39.0","false",
"E1","I-72","ACTIN","1.501","Amp","UNKNOWN","16.113","16.16","0.066","509113.72","494290.53","20963.135","36.5667","0.9988","-3.584","90.11565","true","0.295","true","3.0","10.0","false",
"E2","I-73","ACTIN","1.496","Amp","UNKNOWN","15.626","15.644","0.026","696450.6","688427.75","11346.09","36.5667","0.9988","-3.584","90.11565","true","0.295","true","3.0","10.0","false",
"E3","I-74","ACTIN","1.495","Amp","UNKNOWN","16.331","16.303","0.04","442593.22","450761.22","11551.292","36.5667","0.9988","-3.584","90.11565","true","0.295","true","3.0","10.0","false",
"E4","I-75","ACTIN","1.506","Amp","UNKNOWN","16.178","16.229","0.072","488397.84","472894.66","21924.834","36.5667","0.9988","-3.584","90.11565","true","0.295","true","3.0","10.0","false",
"E5","I-76","ACTIN","1.493","Amp","UNKNOWN","15.766","15.817","0.072","636586.7","616405.06","28541.066","36.5667","0.9988","-3.584","90.11565","true","0.295","true","3.0","10.0","false",
"E6","I-77","ACTIN","1.507","Amp","UNKNOWN","16.486","16.517","0.043","400698.25","393035.84","10836.3","36.5667","0.9988","-3.584","90.11565","true","0.295","true","3.0","10.0","false",
"E7","I-78","ACTIN","1.502","Amp","UNKNOWN","16.083","16.114","0.044","519194.1","509098.1","14277.87","36.5667","0.9988","-3.584","90.11565","true","0.295","true","3.0","10.0","false",
"E8","I-79","ACTIN","1.517","Amp","UNKNOWN","16.256","16.287","0.043","464608.6","455636.44","12688.535","36.5667","0.9988","-3.584","90.11565","true","0.295","true","3.0","10.0","false",
"E9","I-80","ACTIN","1.506","Amp","UNKNOWN","16.114","16.157","0.062","509076.28","495200.16","19623.793","36.5667","0.9988","-3.584","90.11565","true","0.295","true","3.0","10.0","false",
"E10","I-81","ACTIN","1.515","Amp","UNKNOWN","16.028","16.073","0.063","537813.44","522746.5","21307.838","36.5667","0.9988","-3.584","90.11565","true","0.295","true","3.0","10.0","false",
"E11","I-82","ACTIN","1.502","Amp","UNKNOWN","16.197","16.2","0.005","482472.0","481445.75","1451.323","36.5667","0.9988","-3.584","90.11565","true","0.295","true","3.0","10.0","false",
"E12","Gblock","ACTIN","1.501","Amp","UNKNOWN","17.543","17.543","-","203223.8","203223.8","-","36.5667","0.9988","-3.584","90.11565","true","0.295","true","3.0","12.0","false",
"F1","I-72","ACTIN","1.496","Amp","UNKNOWN","16.207","16.16","0.066","479467.34","494290.53","20963.135","36.5667","0.9988","-3.584","90.11565","true","0.295","true","3.0","10.0","false",
"F2","I-73","ACTIN","1.506","Amp","UNKNOWN","15.662","15.644","0.026","680404.8","688427.75","11346.09","36.5667","0.9988","-3.584","90.11565","true","0.295","true","3.0","10.0","false",
"F3","I-74","ACTIN","1.479","Amp","UNKNOWN","16.275","16.303","0.04","458929.2","450761.22","11551.292","36.5667","0.9988","-3.584","90.11565","true","0.295","true","3.0","10.0","false",
"F4","I-75","ACTIN","1.489","Amp","UNKNOWN","16.280","16.229","0.072","457391.44","472894.66","21924.834","36.5667","0.9988","-3.584","90.11565","true","0.295","true","3.0","10.0","false",
"F5","I-76","ACTIN","1.503","Amp","UNKNOWN","15.868","15.817","0.072","596223.5","616405.06","28541.066","36.5667","0.9988","-3.584","90.11565","true","0.295","true","3.0","10.0","false",
"F6","I-77","ACTIN","1.493","Amp","UNKNOWN","16.547","16.517","0.043","385373.4","393035.84","10836.3","36.5667","0.9988","-3.584","90.11565","true","0.295","true","3.0","11.0","false",
"F7","I-78","ACTIN","1.508","Amp","UNKNOWN","16.145","16.114","0.044","499002.12","509098.1","14277.87","36.5667","0.9988","-3.584","90.11565","true","0.295","true","3.0","10.0","false",
"F8","I-79","ACTIN","1.502","Amp","UNKNOWN","16.317","16.287","0.043","446664.28","455636.44","12688.535","36.5667","0.9988","-3.584","90.11565","true","0.295","true","3.0","10.0","false",
"F9","I-80","ACTIN","1.494","Amp","UNKNOWN","16.201","16.157","0.062","481324.03","495200.16","19623.793","36.5667","0.9988","-3.584","90.11565","true","0.295","true","3.0","10.0","false",
"F10","I-81","ACTIN","1.502","Amp","UNKNOWN","16.118","16.073","0.063","507679.6","522746.5","21307.838","36.5667","0.9988","-3.584","90.11565","true","0.295","true","3.0","10.0","false",
"F11","I-82","ACTIN","1.498","Amp","UNKNOWN","16.204","16.2","0.005","480419.53","481445.75","1451.323","36.5667","0.9988","-3.584","90.11565","true","0.295","true","3.0","10.0","false",
"F12","No Sample","ACTIN","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","36.5667","0.9988","-3.584","90.11565","true","0.295","true","3.0","39.0","false",
"G1","9","DWV","1.252","Amp","UNKNOWN","21.572","21.583","0.304","6885.502","6929.037","1351.893","35.2228","0.993","-3.5567","91.05548","true","0.088","true","3.0","17.0","false",
"G2","10","DWV","1.286","Amp","UNKNOWN","20.778","20.745","0.037","11515.737","11770.456","284.951","35.2228","0.993","-3.5567","91.05548","true","0.088","true","3.0","16.0","false",
"G3","11","DWV","1.276","Amp","UNKNOWN","22.897","23.019","0.12","2920.7","2704.151","210.095","35.2228","0.993","-3.5567","91.05548","true","0.088","true","3.0","19.0","false",
"G4","12","DWV","1.308","Amp","UNKNOWN","22.505","22.549","0.097","3765.599","3664.522","225.124","35.2228","0.993","-3.5567","91.05548","true","0.088","true","3.0","18.0","false",
"G5","9","DWV","1.259","Amp","UNKNOWN","21.892","21.583","0.304","5599.437","6929.037","1351.893","35.2228","0.993","-3.5567","91.05548","true","0.088","true","3.0","18.0","false",
"G6","10","DWV","1.293","Amp","UNKNOWN","20.704","20.745","0.037","12078.191","11770.456","284.951","35.2228","0.993","-3.5567","91.05548","true","0.088","true","3.0","16.0","false",
"G7","11","DWV","1.289","Amp","UNKNOWN","23.024","23.019","0.12","2690.584","2704.151","210.095","35.2228","0.993","-3.5567","91.05548","true","0.088","true","3.0","19.0","false",
"G8","12","DWV","1.311","Amp","UNKNOWN","22.482","22.549","0.097","3821.392","3664.522","225.124","35.2228","0.993","-3.5567","91.05548","true","0.088","true","3.0","18.0","false",
"H1","9","DWV","1.248","Amp","UNKNOWN","21.283","21.583","0.304","8302.171","6929.037","1351.893","35.2228","0.993","-3.5567","91.05548","true","0.088","true","3.0","17.0","false",
"H2","10","DWV","1.28","Amp","UNKNOWN","20.751","20.745","0.037","11717.44","11770.456","284.951","35.2228","0.993","-3.5567","91.05548","true","0.088","true","3.0","16.0","false",
"H3","11","DWV","1.271","Amp","UNKNOWN","23.137","23.019","0.12","2501.168","2704.151","210.095","35.2228","0.993","-3.5567","91.05548","true","0.088","true","3.0","19.0","false",
"H4","12","DWV","1.291","Amp","UNKNOWN","22.659","22.549","0.097","3406.575","3664.522","225.124","35.2228","0.993","-3.5567","91.05548","true","0.088","true","3.0","18.0","false",

