# Experiment File Name : 20181030_PlantTransII_Run39.eds
# Created By :alexburn17@gmail.com
# Last Modified Date : 2018-12-05 12:47:23 PM
# Instrument Type : StepOnePlus System

"Well","Sample Name","Target Name","Amp Score","Amp Status","Task","Cq","Cq Mean","Cq Standard Deviation","Quantity","Quantity Mean","Quantity Standard Deviation","Intercept","R-Squared","Slope","Efficiency","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Omit",
"B11","15","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.076","true","3.0","39.0","false",
"B12","83","DWV","1.32","Amp","UNKNOWN","29.221","29.682","0.652","48.686","37.741","15.478","35.2228","0.993","-3.5567","91.05548","true","0.076","true","3.0","25.0","false",
"C1","3","DWV","0.0","No Amp","UNKNOWN","Undetermined","39.547","-","1.52891873E10","0.061","-","35.2228","0.993","-3.5567","91.05548","true","0.076","true","3.0","39.0","false",
"C2","5","DWV","0.953","No Amp","UNKNOWN","38.421","38.421","-","0.126","0.126","-","35.2228","0.993","-3.5567","91.05548","true","0.076","true","3.0","34.0","false",
"C3","42","DWV","1.291","Amp","UNKNOWN","28.805","28.909","0.147","63.745","59.742","5.662","35.2228","0.993","-3.5567","91.05548","true","0.076","true","3.0","25.0","false",
"C4","20","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.076","true","3.0","39.0","false",
"C5","6","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.076","true","3.0","39.0","false",
"C6","66","DWV","1.319","Amp","UNKNOWN","29.802","29.635","0.236","33.429","37.456","5.696","35.2228","0.993","-3.5567","91.05548","true","0.076","true","3.0","26.0","false",
"C7","70","DWV","1.32","Amp","UNKNOWN","31.420","32.244","1.166","11.73","7.882","5.442","35.2228","0.993","-3.5567","91.05548","true","0.076","true","3.0","27.0","false",
"C8","123","DWV","1.338","Amp","UNKNOWN","24.645","24.545","0.141","942.236","1007.286","91.994","35.2228","0.993","-3.5567","91.05548","true","0.076","true","3.0","20.0","false",
"C9","13","DWV","0.0","No Amp","UNKNOWN","Undetermined","37.688","-","1.52891873E10","0.203","-","35.2228","0.993","-3.5567","91.05548","true","0.076","true","3.0","39.0","false",
"C10","113","DWV","1.32","Amp","UNKNOWN","24.168","23.882","0.405","1282.455","1570.216","406.956","35.2228","0.993","-3.5567","91.05548","true","0.076","true","3.0","20.0","false",
"C11","12","DWV","1.025","No Amp","UNKNOWN","38.035","38.035","-","0.162","0.162","-","35.2228","0.993","-3.5567","91.05548","true","0.076","true","3.0","34.0","false",
"C12","No Sample","DWV","1.065","No Amp","NTC","38.001","-","-","-","-","-","35.2228","0.993","-3.5567","91.05548","true","0.076","true","3.0","34.0","false",
"D1","3","DWV","0.796","No Amp","UNKNOWN","39.547","39.547","-","0.061","0.061","-","35.2228","0.993","-3.5567","91.05548","true","0.076","true","3.0","35.0","false",
"D2","5","DWV","0.0","No Amp","UNKNOWN","Undetermined","38.421","-","1.52891873E10","0.126","-","35.2228","0.993","-3.5567","91.05548","true","0.076","true","3.0","39.0","false",
"D3","42","DWV","1.317","Amp","UNKNOWN","29.012","28.909","0.147","55.738","59.742","5.662","35.2228","0.993","-3.5567","91.05548","true","0.076","true","3.0","25.0","false",
"D4","20","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.076","true","3.0","39.0","false",
"D5","6","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.076","true","3.0","39.0","false",
"D6","66","DWV","1.315","Amp","UNKNOWN","29.469","29.635","0.236","41.484","37.456","5.696","35.2228","0.993","-3.5567","91.05548","true","0.076","true","3.0","25.0","false",
"D7","70","DWV","1.327","Amp","UNKNOWN","33.069","32.244","1.166","4.034","7.882","5.442","35.2228","0.993","-3.5567","91.05548","true","0.076","true","3.0","29.0","false",
"D8","123","DWV","1.339","Amp","UNKNOWN","24.445","24.545","0.141","1072.336","1007.286","91.994","35.2228","0.993","-3.5567","91.05548","true","0.076","true","3.0","20.0","false",
"D9","13","DWV","1.068","No Amp","UNKNOWN","37.688","37.688","-","0.203","0.203","-","35.2228","0.993","-3.5567","91.05548","true","0.076","true","3.0","33.0","false",
"D10","113","DWV","1.339","Amp","UNKNOWN","23.596","23.882","0.405","1857.977","1570.216","406.956","35.2228","0.993","-3.5567","91.05548","true","0.076","true","3.0","20.0","false",
"D11","12","DWV","0.0","No Amp","UNKNOWN","Undetermined","38.035","-","1.52891873E10","0.162","-","35.2228","0.993","-3.5567","91.05548","true","0.076","true","3.0","39.0","false",
"D12","gBlock","DWV","1.35","Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.076","true","3.0","3.0","false",
"E1","11","ACTIN","1.453","Amp","UNKNOWN","18.426","18.375","0.072","115230.62","119115.086","5493.463","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","13.0","false",
"E2","29","ACTIN","1.448","Amp","UNKNOWN","17.476","17.435","0.058","212107.12","217892.16","8181.28","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","12.0","false",
"E3","9","ACTIN","1.448","Amp","UNKNOWN","16.533","16.539","0.008","388801.44","387458.72","1898.873","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","11.0","false",
"E4","56","ACTIN","1.446","Amp","UNKNOWN","16.568","16.65","0.115","380103.72","361207.06","26723.938","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","11.0","false",
"E5","21","ACTIN","1.431","Amp","UNKNOWN","17.079","17.073","0.009","273779.38","274885.56","1564.392","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","11.0","false",
"E6","50","ACTIN","1.438","Amp","UNKNOWN","15.749","15.648","0.143","643396.2","688193.1","63352.46","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","10.0","false",
"E7","10","ACTIN","1.438","Amp","UNKNOWN","16.996","16.886","0.156","288812.28","310727.94","30993.424","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","11.0","false",
"E8","7","ACTIN","1.466","Amp","UNKNOWN","16.623","16.599","0.035","366933.6","372817.1","8320.54","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","11.0","false",
"E9","82","ACTIN","1.439","Amp","UNKNOWN","16.339","16.383","0.063","440512.75","428290.75","17284.531","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","11.0","false",
"E10","14","ACTIN","1.445","Amp","UNKNOWN","16.086","16.066","0.028","518273.66","525024.75","9547.5","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","11.0","false",
"E11","15","ACTIN","1.425","Amp","UNKNOWN","16.326","16.206","0.169","444245.03","481198.72","52260.375","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","11.0","false",
"E12","83","ACTIN","1.426","Amp","UNKNOWN","15.689","15.611","0.11","668899.7","703970.1","49597.105","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","10.0","false",
"F1","11","ACTIN","1.434","Amp","UNKNOWN","18.324","18.375","0.072","122999.55","119115.086","5493.463","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","13.0","false",
"F2","29","ACTIN","1.453","Amp","UNKNOWN","17.394","17.435","0.058","223677.2","217892.16","8181.28","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","12.0","false",
"F3","9","ACTIN","1.438","Amp","UNKNOWN","16.544","16.539","0.008","386116.0","387458.72","1898.873","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","11.0","false",
"F4","56","ACTIN","1.441","Amp","UNKNOWN","16.731","16.65","0.115","342310.38","361207.06","26723.938","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","11.0","false",
"F5","21","ACTIN","1.436","Amp","UNKNOWN","17.067","17.073","0.009","275991.75","274885.56","1564.392","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","12.0","false",
"F6","50","ACTIN","1.44","Amp","UNKNOWN","15.546","15.648","0.143","732990.1","688193.1","63352.46","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","10.0","false",
"F7","10","ACTIN","1.457","Amp","UNKNOWN","16.776","16.886","0.156","332643.62","310727.94","30993.424","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","11.0","false",
"F8","7","ACTIN","1.452","Amp","UNKNOWN","16.574","16.599","0.035","378700.6","372817.1","8320.54","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","11.0","false",
"F9","82","ACTIN","1.443","Amp","UNKNOWN","16.428","16.383","0.063","416068.75","428290.75","17284.531","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","11.0","false",
"F10","14","ACTIN","1.451","Amp","UNKNOWN","16.046","16.066","0.028","531775.9","525024.75","9547.5","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","11.0","false",
"F11","15","ACTIN","1.44","Amp","UNKNOWN","16.086","16.206","0.169","518152.38","481198.72","52260.375","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","11.0","false",
"F12","83","ACTIN","1.446","Amp","UNKNOWN","15.533","15.611","0.11","739040.56","703970.1","49597.105","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","10.0","false",
"G1","3","ACTIN","1.434","Amp","UNKNOWN","15.652","15.66","0.011","684692.2","681303.06","4792.941","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","9.0","false",
"G2","5","ACTIN","1.428","Amp","UNKNOWN","16.195","16.137","0.083","483077.22","501930.88","26663.102","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","11.0","false",
"G3","42","ACTIN","1.429","Amp","UNKNOWN","16.703","16.577","0.178","348502.53","379142.44","43331.38","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","11.0","false",
"G4","20","ACTIN","1.445","Amp","UNKNOWN","17.707","17.576","0.184","182913.64","199594.6","23590.424","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","12.0","false",
"G5","6","ACTIN","1.412","Amp","UNKNOWN","16.521","16.387","0.189","391908.72","428524.4","51782.39","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","11.0","false",
"G6","66","ACTIN","1.443","Amp","UNKNOWN","16.643","16.4","0.344","362208.44","428669.84","93990.66","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","11.0","false",
"G7","70","ACTIN","1.437","Amp","UNKNOWN","17.498","17.419","0.113","209112.66","220375.73","15928.396","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","12.0","false",
"G8","123","ACTIN","1.456","Amp","UNKNOWN","16.771","16.699","0.101","333707.97","349800.84","22758.736","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","11.0","false",
"G9","13","ACTIN","1.43","Amp","UNKNOWN","15.296","15.199","0.137","860993.75","917978.2","80588.17","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","10.0","false",
"G10","113","ACTIN","1.432","Amp","UNKNOWN","17.141","17.066","0.106","263076.38","276337.53","18754.105","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","12.0","false",
"G11","12","ACTIN","1.445","Amp","UNKNOWN","18.902","18.82","0.117","84870.66","89615.02","6709.547","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","13.0","false",
"G12","No Sample","ACTIN","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","39.0","false",
"H1","3","ACTIN","1.428","Amp","UNKNOWN","15.668","15.66","0.011","677913.94","681303.06","4792.941","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","10.0","false",
"H2","5","ACTIN","1.428","Amp","UNKNOWN","16.078","16.137","0.083","520784.53","501930.88","26663.102","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","11.0","false",
"H3","42","ACTIN","1.433","Amp","UNKNOWN","16.451","16.577","0.178","409782.34","379142.44","43331.38","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","11.0","false",
"H4","20","ACTIN","1.443","Amp","UNKNOWN","17.446","17.576","0.184","216275.53","199594.6","23590.424","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","12.0","false",
"H5","6","ACTIN","1.438","Amp","UNKNOWN","16.254","16.387","0.189","465140.06","428524.4","51782.39","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","11.0","false",
"H6","66","ACTIN","1.428","Amp","UNKNOWN","16.157","16.4","0.344","495131.28","428669.84","93990.66","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","11.0","false",
"H7","70","ACTIN","1.434","Amp","UNKNOWN","17.339","17.419","0.113","231638.81","220375.73","15928.396","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","12.0","false",
"H8","123","ACTIN","1.448","Amp","UNKNOWN","16.628","16.699","0.101","365893.7","349800.84","22758.736","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","11.0","false",
"H9","13","ACTIN","1.435","Amp","UNKNOWN","15.102","15.199","0.137","974962.6","917978.2","80588.17","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","10.0","false",
"H10","113","ACTIN","1.442","Amp","UNKNOWN","16.992","17.066","0.106","289598.7","276337.53","18754.105","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","12.0","false",
"H11","12","ACTIN","1.447","Amp","UNKNOWN","18.737","18.82","0.117","94359.39","89615.02","6709.547","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","13.0","false",
"H12","gBlock","ACTIN","1.436","Amp","UNKNOWN","5.044","5.044","-","6.2418528E8","6.2418528E8","-","36.5667","0.9988","-3.584","90.11565","true","0.209","true","3.0","3.0","false",

