# Experiment File Name : 20180813_Burnham_TempVar_49-62_Corgi2_Run16.eds
# Created By :alexburn17@gmail.com
# Last Modified Date : 2018-07-28 08:08:17 AM
# Instrument Type : StepOnePlus System

"Well","Sample Name","Target Name","Amp Score","Amp Status","Task","Cq","Cq Mean","Cq Standard Deviation","Quantity","Quantity Mean","Quantity Standard Deviation","Intercept","R-Squared","Slope","Efficiency","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Omit",
"B1","49","DWV","1.239","No Amp","UNKNOWN","35.482","34.103","1.949","0.846","2.942","2.965","35.2228","0.993","-3.5567","91.05548","true","0.045","true","3.0","32.0","false",
"B2","50","DWV","1.32","Amp","UNKNOWN","31.136","31.543","0.575","14.092","11.208","4.079","35.2228","0.993","-3.5567","91.05548","true","0.045","true","3.0","28.0","false",
"B3","51","DWV","1.331","Amp","UNKNOWN","28.313","28.542","0.325","87.674","76.389","15.959","35.2228","0.993","-3.5567","91.05548","true","0.045","true","3.0","25.0","false",
"B4","52","DWV","1.329","Amp","UNKNOWN","29.856","30.081","0.318","32.271","28.193","5.767","35.2228","0.993","-3.5567","91.05548","true","0.045","true","3.0","26.0","false",
"B5","53","DWV","1.336","Amp","UNKNOWN","27.654","27.937","0.4","134.256","113.679","29.1","35.2228","0.993","-3.5567","91.05548","true","0.045","true","3.0","24.0","false",
"B6","54","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.045","true","3.0","39.0","false",
"B7","55","DWV","1.314","Amp","UNKNOWN","28.574","28.59","0.023","74.035","73.255","1.103","35.2228","0.993","-3.5567","91.05548","true","0.045","true","3.0","25.0","false",
"B8","56","DWV","1.278","Inconclusive","UNKNOWN","35.253","35.253","-","0.98","0.98","-","35.2228","0.993","-3.5567","91.05548","true","0.045","true","3.0","32.0","false",
"B9","57","DWV","1.304","Amp","UNKNOWN","29.405","29.485","0.114","43.237","41.099","3.024","35.2228","0.993","-3.5567","91.05548","true","0.045","true","3.0","26.0","false",
"B10","58","DWV","1.329","Amp","UNKNOWN","29.630","30.117","0.689","37.364","28.628","12.354","35.2228","0.993","-3.5567","91.05548","true","0.045","true","3.0","26.0","false",
"B11","59","DWV","1.288","Amp","UNKNOWN","29.423","29.793","0.524","42.719","34.585","11.503","35.2228","0.993","-3.5567","91.05548","true","0.045","true","3.0","26.0","false",
"B12","60","DWV","1.327","Amp","UNKNOWN","25.687","25.66","0.037","479.978","488.27","11.727","35.2228","0.993","-3.5567","91.05548","true","0.045","true","3.0","22.0","false",
"C1","49","BQCV","1.32","Amp","UNKNOWN","28.373","28.236","0.193","74.016","81.435","10.492","34.8074","0.9981","-3.4422","95.21442","true","0.082","true","3.0","24.0","false",
"C2","50","BQCV","1.333","Amp","UNKNOWN","25.822","25.667","0.22","407.779","454.853","66.573","34.8074","0.9981","-3.4422","95.21442","true","0.082","true","3.0","21.0","false",
"C3","51","BQCV","1.345","Amp","UNKNOWN","26.393","26.178","0.304","278.34","324.641","65.48","34.8074","0.9981","-3.4422","95.21442","true","0.082","true","3.0","22.0","false",
"C4","52","BQCV","1.347","Amp","UNKNOWN","27.427","27.462","0.05","139.37","136.164","4.534","34.8074","0.9981","-3.4422","95.21442","true","0.082","true","3.0","23.0","false",
"C5","53","BQCV","1.325","Amp","UNKNOWN","27.200","26.87","0.468","162.145","207.241","63.775","34.8074","0.9981","-3.4422","95.21442","true","0.082","true","3.0","23.0","false",
"C6","54","BQCV","1.349","Amp","UNKNOWN","27.269","26.298","1.373","154.903","361.426","292.068","34.8074","0.9981","-3.4422","95.21442","true","0.082","true","3.0","23.0","false",
"C7","55","BQCV","1.339","Amp","UNKNOWN","25.432","25.201","0.327","529.151","624.972","135.51","34.8074","0.9981","-3.4422","95.21442","true","0.082","true","3.0","21.0","false",
"C8","56","BQCV","0.0","No Amp","UNKNOWN","Undetermined","-","-","2.52624323E10","-","-","34.8074","0.9981","-3.4422","95.21442","true","0.082","true","3.0","39.0","false",
"C9","57","BQCV","1.345","Amp","UNKNOWN","23.108","23.003","0.149","2504.612","2693.884","267.67","34.8074","0.9981","-3.4422","95.21442","true","0.082","true","3.0","19.0","false",
"C10","58","BQCV","1.34","Amp","UNKNOWN","25.486","25.369","0.166","510.501","553.818","61.26","34.8074","0.9981","-3.4422","95.21442","true","0.082","true","3.0","21.0","false",
"C11","59","BQCV","1.341","Amp","UNKNOWN","23.240","22.902","0.478","2293.77","2949.039","926.69","34.8074","0.9981","-3.4422","95.21442","true","0.082","true","3.0","19.0","false",
"C12","60","BQCV","1.321","Amp","UNKNOWN","28.248","27.932","0.446","80.479","101.618","29.895","34.8074","0.9981","-3.4422","95.21442","true","0.082","true","3.0","24.0","false",
"D1","49","BQCV","1.263","Amp","UNKNOWN","28.100","28.236","0.193","88.854","81.435","10.492","34.8074","0.9981","-3.4422","95.21442","true","0.082","true","3.0","24.0","false",
"D2","50","BQCV","1.338","Amp","UNKNOWN","25.511","25.667","0.22","501.927","454.853","66.573","34.8074","0.9981","-3.4422","95.21442","true","0.082","true","3.0","21.0","false",
"D3","51","BQCV","1.347","Amp","UNKNOWN","25.963","26.178","0.304","370.942","324.641","65.48","34.8074","0.9981","-3.4422","95.21442","true","0.082","true","3.0","22.0","false",
"D4","52","BQCV","1.336","Amp","UNKNOWN","27.497","27.462","0.05","132.958","136.164","4.534","34.8074","0.9981","-3.4422","95.21442","true","0.082","true","3.0","23.0","false",
"D5","53","BQCV","1.325","Amp","UNKNOWN","26.539","26.87","0.468","252.336","207.241","63.775","34.8074","0.9981","-3.4422","95.21442","true","0.082","true","3.0","22.0","false",
"D6","54","BQCV","1.354","Amp","UNKNOWN","25.327","26.298","1.373","567.949","361.426","292.068","34.8074","0.9981","-3.4422","95.21442","true","0.082","true","3.0","21.0","false",
"D7","55","BQCV","1.329","Amp","UNKNOWN","24.970","25.201","0.327","720.792","624.972","135.51","34.8074","0.9981","-3.4422","95.21442","true","0.082","true","3.0","21.0","false",
"D8","56","BQCV","0.0","No Amp","UNKNOWN","Undetermined","-","-","2.52624323E10","-","-","34.8074","0.9981","-3.4422","95.21442","true","0.082","true","3.0","39.0","false",
"D9","57","BQCV","1.338","Amp","UNKNOWN","22.898","23.003","0.149","2883.155","2693.884","267.67","34.8074","0.9981","-3.4422","95.21442","true","0.082","true","3.0","19.0","false",
"D10","58","BQCV","1.34","Amp","UNKNOWN","25.252","25.369","0.166","597.135","553.818","61.26","34.8074","0.9981","-3.4422","95.21442","true","0.082","true","3.0","21.0","false",
"D11","59","BQCV","1.329","Amp","UNKNOWN","22.564","22.902","0.478","3604.307","2949.039","926.69","34.8074","0.9981","-3.4422","95.21442","true","0.082","true","3.0","18.0","false",
"D12","60","BQCV","1.322","Amp","UNKNOWN","27.616","27.932","0.446","122.757","101.618","29.895","34.8074","0.9981","-3.4422","95.21442","true","0.082","true","3.0","23.0","false",
"E1","49","ACTIN","1.44","Amp","UNKNOWN","14.996","15.034","0.054","1043676.7","1018641.3","35405.305","36.5667","0.9988","-3.584","90.11565","true","0.238","true","3.0","9.0","false",
"E2","50","ACTIN","1.437","Amp","UNKNOWN","16.284","16.212","0.101","456415.56","478291.66","30937.463","36.5667","0.9988","-3.584","90.11565","true","0.238","true","3.0","11.0","false",
"E3","51","ACTIN","1.444","Amp","UNKNOWN","15.521","15.59","0.099","745146.0","713145.4","45255.68","36.5667","0.9988","-3.584","90.11565","true","0.238","true","3.0","10.0","false",
"E4","52","ACTIN","1.426","Amp","UNKNOWN","15.373","15.317","0.08","819081.9","850013.8","43744.383","36.5667","0.9988","-3.584","90.11565","true","0.238","true","3.0","10.0","false",
"E5","53","ACTIN","1.429","Amp","UNKNOWN","15.423","15.495","0.101","793105.8","758406.5","49072.27","36.5667","0.9988","-3.584","90.11565","true","0.238","true","3.0","10.0","false",
"E6","54","ACTIN","1.459","Amp","UNKNOWN","18.509","18.444","0.091","109266.77","113992.95","6683.829","36.5667","0.9988","-3.584","90.11565","true","0.238","true","3.0","13.0","false",
"E7","55","ACTIN","1.435","Amp","UNKNOWN","15.543","15.785","0.342","734644.25","636505.1","138789.69","36.5667","0.9988","-3.584","90.11565","true","0.238","true","3.0","10.0","false",
"E8","56","ACTIN","1.467","Amp","UNKNOWN","18.260","18.015","0.347","128203.18","151934.92","33561.746","36.5667","0.9988","-3.584","90.11565","true","0.238","true","3.0","12.0","false",
"E9","57","ACTIN","1.434","Amp","UNKNOWN","16.292","16.596","0.429","453827.25","380556.56","103620.4","36.5667","0.9988","-3.584","90.11565","true","0.238","true","3.0","10.0","false",
"E10","58","ACTIN","1.45","Amp","UNKNOWN","13.992","14.338","0.489","1989616.0","1632535.1","504988.7","36.5667","0.9988","-3.584","90.11565","true","0.238","true","3.0","8.0","false",
"E11","59","ACTIN","1.436","Amp","UNKNOWN","16.006","16.53","0.74","545377.1","411915.22","188743.69","36.5667","0.9988","-3.584","90.11565","true","0.238","true","3.0","10.0","false",
"E12","60","ACTIN","1.437","Amp","UNKNOWN","14.769","14.946","0.251","1207809.2","1084826.6","173923.66","36.5667","0.9988","-3.584","90.11565","true","0.238","true","3.0","9.0","false",
"F1","49","ACTIN","1.435","Amp","UNKNOWN","15.073","15.034","0.054","993606.0","1018641.3","35405.305","36.5667","0.9988","-3.584","90.11565","true","0.238","true","3.0","9.0","false",
"F2","50","ACTIN","1.455","Amp","UNKNOWN","16.141","16.212","0.101","500167.75","478291.66","30937.463","36.5667","0.9988","-3.584","90.11565","true","0.238","true","3.0","10.0","false",
"F3","51","ACTIN","1.444","Amp","UNKNOWN","15.660","15.59","0.099","681144.75","713145.4","45255.68","36.5667","0.9988","-3.584","90.11565","true","0.238","true","3.0","10.0","false",
"F4","52","ACTIN","1.403","Amp","UNKNOWN","15.260","15.317","0.08","880945.8","850013.8","43744.383","36.5667","0.9988","-3.584","90.11565","true","0.238","true","3.0","10.0","false",
"F5","53","ACTIN","1.44","Amp","UNKNOWN","15.566","15.495","0.101","723707.1","758406.5","49072.27","36.5667","0.9988","-3.584","90.11565","true","0.238","true","3.0","10.0","false",
"F6","54","ACTIN","1.445","Amp","UNKNOWN","18.380","18.444","0.091","118719.14","113992.95","6683.829","36.5667","0.9988","-3.584","90.11565","true","0.238","true","3.0","12.0","false",
"F7","55","ACTIN","1.45","Amp","UNKNOWN","16.027","15.785","0.342","538366.0","636505.1","138789.69","36.5667","0.9988","-3.584","90.11565","true","0.238","true","3.0","10.0","false",
"F8","56","ACTIN","1.462","Amp","UNKNOWN","17.770","18.015","0.347","175666.66","151934.92","33561.746","36.5667","0.9988","-3.584","90.11565","true","0.238","true","3.0","12.0","false",
"F9","57","ACTIN","1.453","Amp","UNKNOWN","16.899","16.596","0.429","307285.88","380556.56","103620.4","36.5667","0.9988","-3.584","90.11565","true","0.238","true","3.0","11.0","false",
"F10","58","ACTIN","1.452","Amp","UNKNOWN","14.684","14.338","0.489","1275454.1","1632535.1","504988.7","36.5667","0.9988","-3.584","90.11565","true","0.238","true","3.0","9.0","false",
"F11","59","ACTIN","1.457","Amp","UNKNOWN","17.053","16.53","0.74","278453.28","411915.22","188743.69","36.5667","0.9988","-3.584","90.11565","true","0.238","true","3.0","11.0","false",
"F12","60","ACTIN","1.447","Amp","UNKNOWN","15.123","14.946","0.251","961844.06","1084826.6","173923.66","36.5667","0.9988","-3.584","90.11565","true","0.238","true","3.0","10.0","false",
"G1","Gblock","DWV","1.336","Amp","UNKNOWN","25.513","25.513","-","537.07","537.07","-","35.2228","0.993","-3.5567","91.05548","true","0.045","true","3.0","22.0","false",
"G2","61","DWV","1.305","Amp","UNKNOWN","33.135","33.398","0.372","3.863","3.305","0.789","35.2228","0.993","-3.5567","91.05548","true","0.045","true","3.0","30.0","false",
"G3","62","DWV","1.317","Amp","UNKNOWN","32.880","32.211","0.946","4.556","7.695","4.438","35.2228","0.993","-3.5567","91.05548","true","0.045","true","3.0","30.0","false",
"G4","HBblue","DWV","0.0","No Amp","UNKNOWN","Undetermined","33.135","-","1.52891873E10","3.864","-","35.2228","0.993","-3.5567","91.05548","true","0.045","true","3.0","39.0","false",
"G5","Gblock","BQCV","1.325","Amp","UNKNOWN","27.614","27.614","-","122.995","122.995","-","34.8074","0.9981","-3.4422","95.21442","true","0.082","true","3.0","23.0","false",
"G6","61","BQCV","1.333","Amp","UNKNOWN","25.711","25.43","0.398","439.023","539.261","141.758","34.8074","0.9981","-3.4422","95.21442","true","0.082","true","3.0","21.0","false",
"G7","62","BQCV","1.245","Amp","UNKNOWN","27.167","26.837","0.466","165.866","211.835","65.009","34.8074","0.9981","-3.4422","95.21442","true","0.082","true","3.0","23.0","false",
"G8","HBblue","BQCV","1.347","Amp","UNKNOWN","23.393","23.402","0.013","2070.752","2058.525","17.292","34.8074","0.9981","-3.4422","95.21442","true","0.082","true","3.0","19.0","false",
"G9","Gblock","ACTIN","1.435","Amp","UNKNOWN","27.836","27.836","-","272.832","272.832","-","36.5667","0.9988","-3.584","90.11565","true","0.238","true","3.0","22.0","false",
"G10","61","ACTIN","1.432","Amp","UNKNOWN","15.590","15.44","0.213","712578.3","788506.06","107378.02","36.5667","0.9988","-3.584","90.11565","true","0.238","true","3.0","10.0","false",
"G11","62","ACTIN","1.443","Amp","UNKNOWN","16.806","16.786","0.028","326239.16","330435.06","5933.911","36.5667","0.9988","-3.584","90.11565","true","0.238","true","3.0","11.0","false",
"G12","HBblue","ACTIN","1.441","Amp","UNKNOWN","18.979","18.856","0.175","80771.64","87712.66","9816.067","36.5667","0.9988","-3.584","90.11565","true","0.238","true","3.0","13.0","false",
"H1","No Sample","DWV","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","35.2228","0.993","-3.5567","91.05548","true","0.045","true","3.0","39.0","false",
"H2","61","DWV","1.32","Amp","UNKNOWN","33.662","33.398","0.372","2.747","3.305","0.789","35.2228","0.993","-3.5567","91.05548","true","0.045","true","3.0","30.0","false",
"H3","62","DWV","1.318","Amp","UNKNOWN","31.542","32.211","0.946","10.833","7.695","4.438","35.2228","0.993","-3.5567","91.05548","true","0.045","true","3.0","28.0","false",
"H4","HBblue","DWV","1.344","Amp","UNKNOWN","33.135","33.135","-","3.864","3.864","-","35.2228","0.993","-3.5567","91.05548","true","0.045","true","3.0","30.0","false",
"H5","No Sample","BQCV","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","34.8074","0.9981","-3.4422","95.21442","true","0.082","true","3.0","39.0","false",
"H6","61","BQCV","1.322","Amp","UNKNOWN","25.149","25.43","0.398","639.499","539.261","141.758","34.8074","0.9981","-3.4422","95.21442","true","0.082","true","3.0","21.0","false",
"H7","62","BQCV","1.323","Amp","UNKNOWN","26.507","26.837","0.466","257.803","211.835","65.009","34.8074","0.9981","-3.4422","95.21442","true","0.082","true","3.0","22.0","false",
"H8","HBblue","BQCV","1.342","Amp","UNKNOWN","23.410","23.402","0.013","2046.298","2058.525","17.292","34.8074","0.9981","-3.4422","95.21442","true","0.082","true","3.0","19.0","false",
"H9","No Sample","ACTIN","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","36.5667","0.9988","-3.584","90.11565","true","0.238","true","3.0","39.0","false",
"H10","61","ACTIN","1.433","Amp","UNKNOWN","15.289","15.44","0.213","864433.75","788506.06","107378.02","36.5667","0.9988","-3.584","90.11565","true","0.238","true","3.0","10.0","false",
"H11","62","ACTIN","1.443","Amp","UNKNOWN","16.767","16.786","0.028","334630.97","330435.06","5933.911","36.5667","0.9988","-3.584","90.11565","true","0.238","true","3.0","11.0","false",
"H12","HBblue","ACTIN","1.417","Amp","UNKNOWN","18.732","18.856","0.175","94653.664","87712.66","9816.067","36.5667","0.9988","-3.584","90.11565","true","0.238","true","3.0","13.0","false",

