# Experiment File Name : 20181026_PlantTransII_Run37.eds
# Created By :alexburn17@gmail.com
# Last Modified Date : 2018-12-05 12:47:26 PM
# Instrument Type : StepOnePlus System

"Well","Sample Name","Target Name","Amp Score","Amp Status","Task","Cq","Cq Mean","Cq Standard Deviation","Quantity","Quantity Mean","Quantity Standard Deviation","Intercept","R-Squared","Slope","Efficiency","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Omit",
"D3","178","DWV","1.341","Amp","UNKNOWN","34.394","34.394","-","1.711","1.711","-","35.2228","0.993","-3.5567","91.05548","true","0.118","true","3.0","30.0","false",
"D4","179","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.118","true","3.0","39.0","false",
"D5","155","DWV","1.334","Amp","UNKNOWN","29.824","29.545","0.394","32.959","40.127","10.137","35.2228","0.993","-3.5567","91.05548","true","0.118","true","3.0","25.0","false",
"D6","163","DWV","1.324","Amp","UNKNOWN","29.778","29.746","0.046","33.944","34.678","1.038","35.2228","0.993","-3.5567","91.05548","true","0.118","true","3.0","25.0","false",
"D7","161","DWV","1.33","Amp","UNKNOWN","26.168","26.36","0.271","351.518","312.85","54.685","35.2228","0.993","-3.5567","91.05548","true","0.118","true","3.0","21.0","false",
"D8","148","DWV","1.338","Amp","UNKNOWN","28.071","28.088","0.024","102.542","101.409","1.602","35.2228","0.993","-3.5567","91.05548","true","0.118","true","3.0","23.0","false",
"D9","147","DWV","1.319","Amp","UNKNOWN","28.308","28.463","0.219","87.927","79.94","11.296","35.2228","0.993","-3.5567","91.05548","true","0.118","true","3.0","23.0","false",
"D10","151","DWV","1.263","Amp","UNKNOWN","25.947","25.618","0.464","405.553","512.963","151.901","35.2228","0.993","-3.5567","91.05548","true","0.118","true","3.0","21.0","false",
"D11","149","DWV","1.198","Amp","UNKNOWN","28.080","27.226","1.208","101.904","204.973","145.762","35.2228","0.993","-3.5567","91.05548","true","0.118","true","3.0","23.0","false",
"D12","gBlock","DWV","0.0","Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.118","true","3.0","39.0","false",
"E1","216","ACTIN","1.435","Amp","UNKNOWN","15.958","16.041","0.118","562750.75","534052.94","40584.824","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","10.0","false",
"E2","217","ACTIN","1.433","Amp","UNKNOWN","16.107","16.097","0.013","511396.56","514408.34","4259.336","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","11.0","false",
"E3","218","ACTIN","1.445","Amp","UNKNOWN","15.460","15.494","0.048","774751.5","758324.44","23231.35","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","10.0","false",
"E4","219","ACTIN","1.449","Amp","UNKNOWN","17.791","17.85","0.084","173329.95","166984.69","8973.565","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","12.0","false",
"E5","220","ACTIN","1.431","Amp","UNKNOWN","16.133","16.063","0.098","502860.1","526252.3","33081.574","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","11.0","false",
"E6","221","ACTIN","1.454","Amp","UNKNOWN","15.599","15.624","0.035","708447.0","697357.94","15682.355","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","10.0","false",
"E7","222","ACTIN","1.432","Amp","UNKNOWN","15.942","15.955","0.018","568412.7","563759.2","6581.043","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","10.0","false",
"E8","223","ACTIN","1.457","Amp","UNKNOWN","15.456","15.461","0.007","776686.9","774198.6","3518.849","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","10.0","false",
"E9","224","ACTIN","1.444","Amp","UNKNOWN","16.312","16.299","0.018","448261.53","451936.78","5197.565","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","11.0","false",
"E10","225","ACTIN","1.447","Amp","UNKNOWN","15.919","15.955","0.052","577026.2","563667.75","18891.64","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","11.0","false",
"E11","186","ACTIN","1.425","Amp","UNKNOWN","16.107","16.093","0.019","511313.84","515734.12","6251.218","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","11.0","false",
"E12","187","ACTIN","1.426","Amp","UNKNOWN","16.209","16.198","0.015","478856.72","482206.44","4737.238","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","11.0","false",
"F1","216","ACTIN","1.427","Amp","UNKNOWN","16.125","16.041","0.118","505355.12","534052.94","40584.824","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","11.0","false",
"F2","217","ACTIN","1.436","Amp","UNKNOWN","16.088","16.097","0.013","517420.16","514408.34","4259.336","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","10.0","false",
"F3","218","ACTIN","1.438","Amp","UNKNOWN","15.527","15.494","0.048","741897.44","758324.44","23231.35","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","10.0","false",
"F4","219","ACTIN","1.44","Amp","UNKNOWN","17.909","17.85","0.084","160639.42","166984.69","8973.565","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","12.0","false",
"F5","220","ACTIN","1.429","Amp","UNKNOWN","15.994","16.063","0.098","549644.5","526252.3","33081.574","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","11.0","false",
"F6","221","ACTIN","1.442","Amp","UNKNOWN","15.649","15.624","0.035","686268.8","697357.94","15682.355","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","10.0","false",
"F7","222","ACTIN","1.433","Amp","UNKNOWN","15.968","15.955","0.018","559105.7","563759.2","6581.043","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","10.0","false",
"F8","223","ACTIN","1.441","Amp","UNKNOWN","15.466","15.461","0.007","771710.44","774198.6","3518.849","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","10.0","false",
"F9","224","ACTIN","1.436","Amp","UNKNOWN","16.286","16.299","0.018","455612.0","451936.78","5197.565","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","11.0","false",
"F10","225","ACTIN","1.434","Amp","UNKNOWN","15.992","15.955","0.052","550309.4","563667.75","18891.64","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","11.0","false",
"F11","186","ACTIN","1.44","Amp","UNKNOWN","16.080","16.093","0.019","520154.4","515734.12","6251.218","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","11.0","false",
"F12","187","ACTIN","1.437","Amp","UNKNOWN","16.187","16.198","0.015","485556.16","482206.44","4737.238","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","11.0","false",
"G1","180","ACTIN","0.511","No Amp","UNKNOWN","Undetermined","16.087","-","3.03235564E10","517751.25","-","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","39.0","false",
"G2","177","ACTIN","1.435","Amp","UNKNOWN","15.119","15.371","0.356","964465.4","831101.25","188605.4","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","10.0","false",
"G3","178","ACTIN","1.434","Amp","UNKNOWN","15.443","15.711","0.38","783240.5","669015.6","161538.42","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","10.0","false",
"G4","179","ACTIN","1.436","Amp","UNKNOWN","15.692","15.745","0.075","667418.1","645457.75","31056.664","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","11.0","false",
"G5","155","ACTIN","1.441","Amp","UNKNOWN","15.746","15.834","0.125","644811.8","610219.6","48920.688","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","10.0","false",
"G6","163","ACTIN","1.434","Amp","UNKNOWN","16.316","16.401","0.12","447066.75","423965.25","32670.453","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","11.0","false",
"G7","161","ACTIN","1.424","Amp","UNKNOWN","15.937","16.119","0.257","570106.4","510753.84","83937.16","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","11.0","false",
"G8","148","ACTIN","1.448","Amp","UNKNOWN","16.095","16.301","0.291","515143.88","455297.0","84636.29","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","11.0","false",
"G9","147","ACTIN","1.424","Amp","UNKNOWN","16.374","16.685","0.441","430750.1","359683.72","100503.02","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","11.0","false",
"G10","151","ACTIN","1.434","Amp","UNKNOWN","15.970","15.945","0.035","558399.4","567381.7","12702.896","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","11.0","false",
"G11","149","ACTIN","1.433","Amp","UNKNOWN","16.006","16.57","0.798","545481.44","404809.12","198940.64","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","11.0","false",
"G12","No Sample","ACTIN","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","39.0","false",
"H1","180","ACTIN","1.421","Amp","UNKNOWN","16.087","16.087","-","517751.25","517751.25","-","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","11.0","false",
"H2","177","ACTIN","1.444","Amp","UNKNOWN","15.623","15.371","0.356","697737.06","831101.25","188605.4","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","10.0","false",
"H3","178","ACTIN","1.439","Amp","UNKNOWN","15.980","15.711","0.38","554790.7","669015.6","161538.42","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","10.0","false",
"H4","179","ACTIN","1.435","Amp","UNKNOWN","15.798","15.745","0.075","623497.4","645457.75","31056.664","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","10.0","false",
"H5","155","ACTIN","1.437","Amp","UNKNOWN","15.922","15.834","0.125","575627.5","610219.6","48920.688","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","10.0","false",
"H6","163","ACTIN","1.426","Amp","UNKNOWN","16.486","16.401","0.12","400863.75","423965.25","32670.453","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","11.0","false",
"H7","161","ACTIN","1.418","Amp","UNKNOWN","16.301","16.119","0.257","451401.28","510753.84","83937.16","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","11.0","false",
"H8","148","ACTIN","1.444","Amp","UNKNOWN","16.507","16.301","0.291","395450.1","455297.0","84636.29","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","11.0","false",
"H9","147","ACTIN","1.411","Amp","UNKNOWN","16.997","16.685","0.441","288617.34","359683.72","100503.02","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","11.0","false",
"H10","151","ACTIN","1.434","Amp","UNKNOWN","15.920","15.945","0.035","576364.0","567381.7","12702.896","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","10.0","false",
"H11","149","ACTIN","1.392","Amp","UNKNOWN","17.135","16.57","0.798","264136.88","404809.12","198940.64","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","12.0","false",
"H12","gBlock","ACTIN","1.38","Amp","UNKNOWN","4.253","4.253","-","1.0374464E9","1.0374464E9","-","36.5667","0.9988","-3.584","90.11565","true","0.21","true","3.0","3.0","false",

