# Experiment File Name : 20180814_Burnham_TempVar_63-77_Run17.eds
# Created By :alexburn17@gmail.com
# Last Modified Date : 2018-07-28 08:08:17 AM
# Instrument Type : StepOnePlus System

"Well","Sample Name","Target Name","Amp Score","Amp Status","Task","Cq","Cq Mean","Cq Standard Deviation","Quantity","Quantity Mean","Quantity Standard Deviation","Intercept","R-Squared","Slope","Efficiency","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Omit",
"C2","64","BQCV","1.324","Amp","UNKNOWN","26.786","26.865","0.112","213.98","203.245","15.182","34.8074","0.9981","-3.4422","95.21442","true","0.116","true","3.0","22.0","false",
"C3","65","BQCV","1.346","Amp","UNKNOWN","28.746","28.975","0.324","57.649","50.041","10.76","34.8074","0.9981","-3.4422","95.21442","true","0.116","true","3.0","24.0","false",
"C4","66","BQCV","1.342","Amp","UNKNOWN","24.307","24.378","0.101","1123.592","1072.574","72.15","34.8074","0.9981","-3.4422","95.21442","true","0.116","true","3.0","20.0","false",
"C5","67","BQCV","1.346","Amp","UNKNOWN","25.275","25.25","0.036","587.678","597.997","14.593","34.8074","0.9981","-3.4422","95.21442","true","0.116","true","3.0","20.0","false",
"C6","68","BQCV","1.321","Amp","UNKNOWN","18.143","17.881","0.371","69363.23","83957.95","20640.057","34.8074","0.9981","-3.4422","95.21442","true","0.116","true","3.0","13.0","false",
"C7","69","BQCV","1.342","Amp","UNKNOWN","18.990","18.962","0.039","39375.375","40118.727","1051.256","34.8074","0.9981","-3.4422","95.21442","true","0.116","true","3.0","14.0","false",
"C8","70","BQCV","1.342","Amp","UNKNOWN","24.431","24.275","0.22","1034.21","1153.685","168.963","34.8074","0.9981","-3.4422","95.21442","true","0.116","true","3.0","20.0","false",
"C9","71","BQCV","0.0","No Amp","UNKNOWN","Undetermined","-","-","2.52624323E10","-","-","34.8074","0.9981","-3.4422","95.21442","true","0.116","true","3.0","39.0","false",
"C10","72","BQCV","1.326","Amp","UNKNOWN","29.042","29.015","0.039","47.302","48.183","1.247","34.8074","0.9981","-3.4422","95.21442","true","0.116","true","3.0","24.0","false",
"C11","73","BQCV","1.329","Amp","UNKNOWN","26.854","26.888","0.049","204.441","199.826","6.526","34.8074","0.9981","-3.4422","95.21442","true","0.116","true","3.0","22.0","false",
"C12","74","BQCV","1.328","Amp","UNKNOWN","27.615","27.631","0.022","122.865","121.617","1.765","34.8074","0.9981","-3.4422","95.21442","true","0.116","true","3.0","23.0","false",
"D1","63","BQCV","1.306","Amp","UNKNOWN","27.209","27.212","0.005","161.236","160.864","0.526","34.8074","0.9981","-3.4422","95.21442","true","0.116","true","3.0","22.0","false",
"D2","64","BQCV","1.343","Amp","UNKNOWN","26.944","26.865","0.112","192.509","203.245","15.182","34.8074","0.9981","-3.4422","95.21442","true","0.116","true","3.0","22.0","false",
"D3","65","BQCV","1.352","Amp","UNKNOWN","29.205","28.975","0.324","42.432","50.041","10.76","34.8074","0.9981","-3.4422","95.21442","true","0.116","true","3.0","25.0","false",
"D4","66","BQCV","1.345","Amp","UNKNOWN","24.449","24.378","0.101","1021.556","1072.574","72.15","34.8074","0.9981","-3.4422","95.21442","true","0.116","true","3.0","20.0","false",
"D5","67","BQCV","1.334","Amp","UNKNOWN","25.224","25.25","0.036","608.316","597.997","14.593","34.8074","0.9981","-3.4422","95.21442","true","0.116","true","3.0","20.0","false",
"D6","68","BQCV","1.343","Amp","UNKNOWN","17.618","17.881","0.371","98552.67","83957.95","20640.057","34.8074","0.9981","-3.4422","95.21442","true","0.116","true","3.0","13.0","false",
"D7","69","BQCV","1.338","Amp","UNKNOWN","18.934","18.962","0.039","40862.074","40118.727","1051.256","34.8074","0.9981","-3.4422","95.21442","true","0.116","true","3.0","14.0","false",
"D8","70","BQCV","1.341","Amp","UNKNOWN","24.120","24.275","0.22","1273.16","1153.685","168.963","34.8074","0.9981","-3.4422","95.21442","true","0.116","true","3.0","19.0","false",
"D9","71","BQCV","0.0","No Amp","UNKNOWN","Undetermined","-","-","2.52624323E10","-","-","34.8074","0.9981","-3.4422","95.21442","true","0.116","true","3.0","39.0","false",
"D10","72","BQCV","1.336","Amp","UNKNOWN","28.987","29.015","0.039","49.065","48.183","1.247","34.8074","0.9981","-3.4422","95.21442","true","0.116","true","3.0","24.0","false",
"D11","73","BQCV","1.329","Amp","UNKNOWN","26.923","26.888","0.049","195.212","199.826","6.526","34.8074","0.9981","-3.4422","95.21442","true","0.116","true","3.0","22.0","false",
"D12","74","BQCV","1.337","Amp","UNKNOWN","27.646","27.631","0.022","120.368","121.617","1.765","34.8074","0.9981","-3.4422","95.21442","true","0.116","true","3.0","23.0","false",
"E1","63","ACTIN","1.43","Amp","UNKNOWN","15.739","15.895","0.221","647670.1","588803.8","83249.55","36.5667","0.9988","-3.584","90.11565","true","0.215","true","3.0","10.0","false",
"E2","64","ACTIN","1.436","Amp","UNKNOWN","15.486","15.499","0.018","761826.0","755561.3","8859.65","36.5667","0.9988","-3.584","90.11565","true","0.215","true","3.0","10.0","false",
"E3","65","ACTIN","1.435","Amp","UNKNOWN","18.583","19.121","0.761","104186.56","78181.54","36776.656","36.5667","0.9988","-3.584","90.11565","true","0.215","true","3.0","13.0","false",
"E4","66","ACTIN","1.431","Amp","UNKNOWN","16.124","16.218","0.133","505707.6","476921.12","40710.21","36.5667","0.9988","-3.584","90.11565","true","0.215","true","3.0","10.0","false",
"E5","67","ACTIN","1.448","Amp","UNKNOWN","17.007","17.046","0.056","286821.0","279745.6","10006.167","36.5667","0.9988","-3.584","90.11565","true","0.215","true","3.0","11.0","false",
"E6","68","ACTIN","1.448","Amp","UNKNOWN","15.059","15.08","0.031","1002502.75","988735.7","19469.6","36.5667","0.9988","-3.584","90.11565","true","0.215","true","3.0","10.0","false",
"E7","69","ACTIN","1.419","Amp","UNKNOWN","15.434","15.543","0.153","787550.7","736312.4","72461.95","36.5667","0.9988","-3.584","90.11565","true","0.215","true","3.0","10.0","false",
"E8","70","ACTIN","1.447","Amp","UNKNOWN","15.047","15.309","0.371","1010090.06","865691.0","204211.14","36.5667","0.9988","-3.584","90.11565","true","0.215","true","3.0","10.0","false",
"E9","71","ACTIN","0.0","No Amp","UNKNOWN","Undetermined","-","-","3.03235564E10","-","-","36.5667","0.9988","-3.584","90.11565","true","0.215","true","3.0","39.0","false",
"E10","72","ACTIN","1.448","Amp","UNKNOWN","15.580","15.627","0.066","717064.0","696281.2","29391.332","36.5667","0.9988","-3.584","90.11565","true","0.215","true","3.0","10.0","false",
"E11","73","ACTIN","1.424","Amp","UNKNOWN","15.265","15.182","0.117","877923.5","927317.75","69854.07","36.5667","0.9988","-3.584","90.11565","true","0.215","true","3.0","10.0","false",
"E12","74","ACTIN","1.42","Amp","UNKNOWN","16.206","16.21","0.006","479674.8","478356.2","1864.786","36.5667","0.9988","-3.584","90.11565","true","0.215","true","3.0","11.0","false",
"F1","63","ACTIN","1.431","Amp","UNKNOWN","16.051","15.895","0.221","529937.5","588803.8","83249.55","36.5667","0.9988","-3.584","90.11565","true","0.215","true","3.0","11.0","false",
"F2","64","ACTIN","1.445","Amp","UNKNOWN","15.512","15.499","0.018","749296.56","755561.3","8859.65","36.5667","0.9988","-3.584","90.11565","true","0.215","true","3.0","10.0","false",
"F3","65","ACTIN","1.44","Amp","UNKNOWN","19.659","19.121","0.761","52176.516","78181.54","36776.656","36.5667","0.9988","-3.584","90.11565","true","0.215","true","3.0","14.0","false",
"F4","66","ACTIN","1.425","Amp","UNKNOWN","16.312","16.218","0.133","448134.66","476921.12","40710.21","36.5667","0.9988","-3.584","90.11565","true","0.215","true","3.0","11.0","false",
"F5","67","ACTIN","1.432","Amp","UNKNOWN","17.085","17.046","0.056","272670.16","279745.6","10006.167","36.5667","0.9988","-3.584","90.11565","true","0.215","true","3.0","11.0","false",
"F6","68","ACTIN","1.438","Amp","UNKNOWN","15.102","15.08","0.031","974968.6","988735.7","19469.6","36.5667","0.9988","-3.584","90.11565","true","0.215","true","3.0","10.0","false",
"F7","69","ACTIN","1.443","Amp","UNKNOWN","15.651","15.543","0.153","685074.06","736312.4","72461.95","36.5667","0.9988","-3.584","90.11565","true","0.215","true","3.0","10.0","false",
"F8","70","ACTIN","1.434","Amp","UNKNOWN","15.571","15.309","0.371","721291.94","865691.0","204211.14","36.5667","0.9988","-3.584","90.11565","true","0.215","true","3.0","10.0","false",
"F9","71","ACTIN","0.0","No Amp","UNKNOWN","Undetermined","-","-","3.03235564E10","-","-","36.5667","0.9988","-3.584","90.11565","true","0.215","true","3.0","39.0","false",
"F10","72","ACTIN","1.449","Amp","UNKNOWN","15.673","15.627","0.066","675498.4","696281.2","29391.332","36.5667","0.9988","-3.584","90.11565","true","0.215","true","3.0","10.0","false",
"F11","73","ACTIN","1.436","Amp","UNKNOWN","15.099","15.182","0.117","976712.06","927317.75","69854.07","36.5667","0.9988","-3.584","90.11565","true","0.215","true","3.0","10.0","false",
"F12","74","ACTIN","1.437","Amp","UNKNOWN","16.215","16.21","0.006","477037.6","478356.2","1864.786","36.5667","0.9988","-3.584","90.11565","true","0.215","true","3.0","11.0","false",
"G1","Gblock","DWV","1.329","Amp","UNKNOWN","27.400","27.4","-","158.259","158.259","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","24.0","false",
"G2","75","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"G3","76","DWV","0.0","No Amp","UNKNOWN","Undetermined","31.886","-","1.52891873E10","8.673","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"G4","77","DWV","1.191","No Amp","UNKNOWN","35.988","34.474","2.141","0.609","2.468","2.628","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","33.0","false",
"G5","Gblock","BQCV","1.342","Amp","UNKNOWN","27.858","27.858","-","104.417","104.417","-","34.8074","0.9981","-3.4422","95.21442","true","0.116","true","3.0","23.0","false",
"G6","75","BQCV","1.343","Amp","UNKNOWN","24.943","24.817","0.178","734.114","801.412","95.173","34.8074","0.9981","-3.4422","95.21442","true","0.116","true","3.0","20.0","false",
"G7","76","BQCV","1.329","Amp","UNKNOWN","26.668","26.633","0.049","231.59","237.107","7.802","34.8074","0.9981","-3.4422","95.21442","true","0.116","true","3.0","22.0","false",
"G8","77","BQCV","1.354","Amp","UNKNOWN","26.671","26.061","0.864","231.029","377.006","206.442","34.8074","0.9981","-3.4422","95.21442","true","0.116","true","3.0","22.0","false",
"G9","Gblock","ACTIN","1.433","Amp","UNKNOWN","27.850","27.85","-","270.496","270.496","-","36.5667","0.9988","-3.584","90.11565","true","0.215","true","3.0","22.0","false",
"G10","75","ACTIN","1.419","Amp","UNKNOWN","16.240","16.063","0.25","469402.44","529368.6","84805.02","36.5667","0.9988","-3.584","90.11565","true","0.215","true","3.0","11.0","false",
"G11","76","ACTIN","1.439","Amp","UNKNOWN","15.592","15.48","0.158","711785.0","766776.6","77769.836","36.5667","0.9988","-3.584","90.11565","true","0.215","true","3.0","10.0","false",
"G12","77","ACTIN","1.44","Amp","UNKNOWN","17.481","17.19","0.412","211479.06","259500.0","67911.87","36.5667","0.9988","-3.584","90.11565","true","0.215","true","3.0","12.0","false",
"H1","No Sample","DWV","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"H2","75","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"H3","76","DWV","1.27","Amp","UNKNOWN","31.886","31.886","-","8.673","8.673","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","29.0","false",
"H4","77","DWV","1.318","Amp","UNKNOWN","32.960","34.474","2.141","4.326","2.468","2.628","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","30.0","false",
"H5","No Sample","BQCV","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","34.8074","0.9981","-3.4422","95.21442","true","0.116","true","3.0","39.0","false",
"H6","75","BQCV","1.328","Amp","UNKNOWN","24.691","24.817","0.178","868.709","801.412","95.173","34.8074","0.9981","-3.4422","95.21442","true","0.116","true","3.0","20.0","false",
"H7","76","BQCV","1.32","Amp","UNKNOWN","26.598","26.633","0.049","242.623","237.107","7.802","34.8074","0.9981","-3.4422","95.21442","true","0.116","true","3.0","22.0","false",
"H8","77","BQCV","1.338","Amp","UNKNOWN","25.450","26.061","0.864","522.983","377.006","206.442","34.8074","0.9981","-3.4422","95.21442","true","0.116","true","3.0","21.0","false",
"H9","No Sample","ACTIN","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","36.5667","0.9988","-3.584","90.11565","true","0.215","true","3.0","39.0","false",
"H10","75","ACTIN","1.443","Amp","UNKNOWN","15.886","16.063","0.25","589334.9","529368.6","84805.02","36.5667","0.9988","-3.584","90.11565","true","0.215","true","3.0","10.0","false",
"H11","76","ACTIN","1.429","Amp","UNKNOWN","15.368","15.48","0.158","821768.2","766776.6","77769.836","36.5667","0.9988","-3.584","90.11565","true","0.215","true","3.0","10.0","false",
"H12","77","ACTIN","1.437","Amp","UNKNOWN","16.898","17.19","0.412","307520.94","259500.0","67911.87","36.5667","0.9988","-3.584","90.11565","true","0.215","true","3.0","11.0","false",

